token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
עד.יום.מותו,עד,3,g,,2_Chronicles 26:21,עַד־יֹ֣ום מֹותֹ֗ו ,901557,וַיְהִי֩ עֻזִּיָּ֨הוּ הַמֶּ֜לֶךְ מְצֹרָ֣ע׀ עַד־יֹ֣ום מֹותֹ֗ו וַיֵּ֜שֶׁב בֵּ֤ית הַֽחָפְשִׁית֙ מְצֹרָ֔ע כִּ֥י נִגְזַ֖ר מִבֵּ֣ית יְהוָ֑ה וְיֹותָ֤ם בְּנֹו֙ עַל־בֵּ֣ית הַמֶּ֔לֶךְ שֹׁופֵ֖ט אֶת־עַ֥ם הָאָֽרֶץ׃ 
עד.יום.מותו.כל.ימי.חייו,עד,1,g,,Jeremiah 52:34,עַד־יֹ֣ום מֹותֹ֑ו כֹּ֖ל יְמֵ֥י חַיָּֽיו׃ ,806717,וַאֲרֻחָתֹ֗ו אֲרֻחַת֩ תָּמִ֨יד נִתְּנָה־לֹּ֜ו מֵאֵ֧ת מֶֽלֶךְ־בָּבֶ֛ל דְּבַר־יֹ֥ום בְּיֹומֹ֖ו עַד־יֹ֣ום מֹותֹ֑ו כֹּ֖ל יְמֵ֥י חַיָּֽיו׃ 
עד.יום.מתו,עד,1,g,,2_Kings 15:5,עַד־יֹ֣ום מֹתֹ֔ו ,770062,וַיְנַגַּ֨ע יְהוָ֜ה אֶת־הַמֶּ֗לֶךְ וַיְהִ֤י מְצֹרָע֙ עַד־יֹ֣ום מֹתֹ֔ו וַיֵּ֖שֶׁב בְּבֵ֣ית הַחָפְשִׁ֑ית וְיֹותָ֤ם בֶּן־הַמֶּ֨לֶךְ֙ עַל־הַבַּ֔יִת שֹׁפֵ֖ט אֶת־עַ֥ם הָאָֽרֶץ׃ 
עד.ימי.יוחנן.בן.אלישׁיב,עד,1,g,,Nehemiah 12:23,עַד־יְמֵ֖י יֹֽוחָנָ֥ן בֶּן־אֶלְיָשִֽׁיב׃ ,886843,בְּנֵ֤י לֵוִי֙ רָאשֵׁ֣י הָֽאָבֹ֔ות כְּתוּבִ֕ים עַל־סֵ֖פֶר דִּבְרֵ֣י הַיָּמִ֑ים וְעַד־יְמֵ֖י יֹֽוחָנָ֥ן בֶּן־אֶלְיָשִֽׁיב׃ 
עד.כה,עד,2,g,,Joshua 17:14,עַד־כֹּ֖ה ,720697,וַֽיְדַבְּרוּ֙ בְּנֵ֣י יֹוסֵ֔ף אֶת־יְהֹושֻׁ֖עַ לֵאמֹ֑ר מַדּוּעַ֩ נָתַ֨תָּה לִּ֜י נַחֲלָ֗ה גֹּורָ֤ל אֶחָד֙ וְחֶ֣בֶל אֶחָ֔ד וַֽאֲנִ֣י עַם־רָ֔ב עַ֥ד אֲשֶׁר־עַד־כֹּ֖ה בֵּֽרְכַ֥נִי יְהוָֽה׃ 
עד.כן,עד,1,g,,Nehemiah 2:16,עַד־כֵּ֖ן ,884094,וְהַסְּגָנִ֗ים לֹ֤א יָדְעוּ֙ אָ֣נָה הָלַ֔כְתִּי וּמָ֖ה אֲנִ֣י עֹשֶׂ֑ה וְלַיְּהוּדִ֨ים וְלַכֹּהֲנִ֜ים וְלַחֹרִ֣ים וְלַסְּגָנִ֗ים וּלְיֶ֨תֶר֙ עֹשֵׂ֣ה הַמְּלָאכָ֔ה עַד־כֵּ֖ן לֹ֥א הִגַּֽדְתִּי׃ 
עד.ל.מנחת.ה.ערב,עד,1,g,,Ezra 9:4,עַ֖ד לְמִנְחַ֥ת הָעָֽרֶב׃ ,883176,וְאֵלַ֣י יֵאָסְפ֗וּ כֹּ֤ל חָרֵד֙ בְּדִבְרֵ֣י אֱלֹהֵֽי־יִשְׂרָאֵ֔ל עַ֖ל מַ֣עַל הַגֹּולָ֑ה וַאֲנִי֙ יֹשֵׁ֣ב מְשֹׁומֵ֔ם עַ֖ד לְמִנְחַ֥ת הָעָֽרֶב׃ 
עד.ל.עולם,עד,2,g,,1_Chronicles 23:25,עַד־לְעֹולָֽם׃ ,893214,כִּ֚י אָמַ֣ר דָּוִ֔יד הֵנִ֛יחַ יְהוָ֥ה אֱלֹהֵֽי־יִשְׂרָאֵ֖ל לְעַמֹּ֑ו וַיִּשְׁכֹּ֥ן בִּירוּשָׁלִַ֖ם עַד־לְעֹולָֽם׃ 
עד.לילה,עד,1,g,,2_Chronicles 35:14,עַד־לָ֑יְלָה ,904312,וְאַחַ֗ר הֵכִ֤ינוּ לָהֶם֙ וְלַכֹּ֣הֲנִ֔ים כִּ֤י הַכֹּהֲנִים֙ בְּנֵ֣י אַהֲרֹ֔ן בְּהַֽעֲלֹ֛ות הָעֹולָ֥ה וְהַחֲלָבִ֖ים עַד־לָ֑יְלָה וְהַלְוִיִּם֙ הֵכִ֣ינוּ לָהֶ֔ם וְלַכֹּהֲנִ֖ים בְּנֵ֥י אַהֲרֹֽן׃ 
עד.מ.מחרת.ה.שׁבת.ה.שׁביעת,עד,1,g,,Leviticus 23:16,עַ֣ד מִֽמָּחֳרַ֤ת הַשַּׁבָּת֙ הַשְּׁבִיעִ֔ת ,690307,עַ֣ד מִֽמָּחֳרַ֤ת הַשַּׁבָּת֙ הַשְּׁבִיעִ֔ת תִּסְפְּר֖וּ חֲמִשִּׁ֣ים יֹ֑ום וְהִקְרַבְתֶּ֛ם מִנְחָ֥ה חֲדָשָׁ֖ה לַיהוָֽה׃ 
עד.מה,עד,2,g,,Numbers 24:22,עַד־מָ֖ה ,700783,כִּ֥י אִם־יִהְיֶ֖ה לְבָ֣עֵֽר קָ֑יִן עַד־מָ֖ה אַשּׁ֥וּר תִּשְׁבֶּֽךָּ׃ 
עד.מות.ה.כהן,עד,1,g,,Numbers 35:32,עַד־מֹ֖ות הַכֹּהֵֽן׃ ,704014,וְלֹא־תִקְח֣וּ כֹ֔פֶר לָנ֖וּס אֶל־עִ֣יר מִקְלָטֹ֑ו לָשׁוּב֙ לָשֶׁ֣בֶת בָּאָ֔רֶץ עַד־מֹ֖ות הַכֹּהֵֽן׃ 
עד.מות.ה.כהן.ה.גדול,עד,1,g,,Joshua 20:6,עַד־מֹות֙ הַכֹּהֵ֣ן הַגָּדֹ֔ול ,721426,וְיָשַׁ֣ב׀ בָּעִ֣יר הַהִ֗יא עַד־עָמְדֹ֞ו לִפְנֵ֤י הָֽעֵדָה֙ לַמִּשְׁפָּ֔ט עַד־מֹות֙ הַכֹּהֵ֣ן הַגָּדֹ֔ול אֲשֶׁ֥ר יִהְיֶ֖ה בַּיָּמִ֣ים הָהֵ֑ם אָ֣ז׀ יָשׁ֣וּב הָרֹוצֵ֗חַ וּבָ֤א אֶל־עִירֹו֙ וְאֶל־בֵּיתֹ֔ו אֶל־הָעִ֖יר אֲשֶׁר־נָ֥ס מִשָּֽׁם׃ 
עד.מות.ה.כהן.ה.גדל,עד,2,g,,Numbers 35:25,עַד־מֹות֙ הַכֹּהֵ֣ן הַגָּדֹ֔ל ,703941,וְהִצִּ֨ילוּ הָעֵדָ֜ה אֶת־הָרֹצֵ֗חַ מִיַּד֮ גֹּאֵ֣ל הַדָּם֒ וְהֵשִׁ֤יבוּ אֹתֹו֙ הָֽעֵדָ֔ה אֶל־עִ֥יר מִקְלָטֹ֖ו אֲשֶׁר־נָ֣ס שָׁ֑מָּה וְיָ֣שַׁב בָּ֗הּ עַד־מֹות֙ הַכֹּהֵ֣ן הַגָּדֹ֔ל אֲשֶׁר־מָשַׁ֥ח אֹתֹ֖ו בְּשֶׁ֥מֶן הַקֹּֽדֶשׁ׃ 
עד.מות.שׁלמה,עד,1,g,,1_Kings 11:40,עַד־מֹ֥ות שְׁלֹמֹֽה׃ ,758545,וַיְבַקֵּ֥שׁ שְׁלֹמֹ֖ה לְהָמִ֣ית אֶת־יָרָבְעָ֑ם וַיָּ֣קָם יָרָבְעָ֗ם וַיִּבְרַ֤ח מִצְרַ֨יִם֙ אֶל־שִׁישַׁ֣ק מֶֽלֶךְ־מִצְרַ֔יִם וַיְהִ֥י בְמִצְרַ֖יִם עַד־מֹ֥ות שְׁלֹמֹֽה׃ 
עד.מתי,עד,23,g,,Exodus 10:3,עַד־מָתַ֣י ,672627,וַיָּבֹ֨א מֹשֶׁ֣ה וְאַהֲרֹן֮ אֶל־פַּרְעֹה֒ וַיֹּאמְר֣וּ אֵלָ֗יו כֹּֽה־אָמַ֤ר יְהוָה֙ אֱלֹהֵ֣י הָֽעִבְרִ֔ים עַד־מָתַ֣י מֵאַ֔נְתָּ לֵעָנֹ֖ת מִפָּנָ֑י שַׁלַּ֥ח עַמִּ֖י וְיַֽעַבְדֻֽנִי׃ 
עד.נכון.ה.יום,עד,1,g,,Proverbs 4:18,עַד־נְכֹ֥ון הַיֹּֽום׃ ,862070,וְאֹ֣רַח צַ֭דִּיקִים כְּאֹ֣ור נֹ֑גַהּ הֹולֵ֥ךְ וָ֝אֹ֗ור עַד־נְכֹ֥ון הַיֹּֽום׃ 
עד.נצח,עד,1,g,,Psalms 49:20,עַד־נֵ֝֗צַח ,841004,תָּ֭בֹוא עַד־דֹּ֣ור אֲבֹותָ֑יו עַד־נֵ֝֗צַח לֹ֣א יִרְאוּ־אֹֽור׃ 
עד.עולם,עד,53,g,,2_Samuel 12:10,עַד־עֹולָ֑ם ,747484,וְעַתָּ֗ה לֹא־תָס֥וּר חֶ֛רֶב מִבֵּיתְךָ֖ עַד־עֹולָ֑ם עֵ֚קֶב כִּ֣י בְזִתָ֔נִי וַתִּקַּ֗ח אֶת־אֵ֨שֶׁת֙ אוּרִיָּ֣ה הַחִתִּ֔י לִהְיֹ֥ות לְךָ֖ לְאִשָּֽׁה׃ ס 
עד.עולמי.עד,עד,1,g,,Isaiah 45:17,עַד־עֹ֥ולְמֵי עַֽד׃ פ ,784440,יִשְׂרָאֵל֙ נֹושַׁ֣ע בַּיהוָ֔ה תְּשׁוּעַ֖ת עֹולָמִ֑ים לֹא־תֵבֹ֥שׁוּ וְלֹא־תִכָּלְמ֖וּ עַד־עֹ֥ולְמֵי עַֽד׃ פ 
עד.עצם.ה.יום.ה.זה,עד,3,g,,Ezekiel 2:3,עַד־עֶ֖צֶם הַיֹּ֥ום הַזֶּֽה׃ ,807078,וַיֹּ֣אמֶר אֵלַ֗י בֶּן־אָדָם֙ שֹׁולֵ֨חַ אֲנִ֤י אֹֽותְךָ֙ אֶל־בְּנֵ֣י יִשְׂרָאֵ֔ל אֶל־גֹּויִ֥ם הַמֹּורְדִ֖ים אֲשֶׁ֣ר מָרְדוּ־בִ֑י הֵ֤מָּה וַאֲבֹותָם֙ פָּ֣שְׁעוּ בִ֔י עַד־עֶ֖צֶם הַיֹּ֥ום הַזֶּֽה׃ 
עד.ערב.בקר.אלפים.ו.שׁלשׁ.מאות,עד,1,g,Why is erev stacked next to boqer here?,Daniel 8:14,עַ֚ד עֶ֣רֶב בֹּ֔קֶר אַלְפַּ֖יִם וּשְׁלֹ֣שׁ מֵאֹ֑ות ,879682,וַיֹּ֣אמֶר אֵלַ֔י עַ֚ד עֶ֣רֶב בֹּ֔קֶר אַלְפַּ֖יִם וּשְׁלֹ֣שׁ מֵאֹ֑ות וְנִצְדַּ֖ק קֹֽדֶשׁ׃ 
עד.עשׁתי.עשׂרה.שׁנה.ל.ה.מלך.צדקיהו,עד,2,g,,Jeremiah 52:5,עַ֚ד עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ צִדְקִיָּֽהוּ׃ ,806436,וַתָּבֹ֥א הָעִ֖יר בַּמָּצֹ֑ור עַ֚ד עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ צִדְקִיָּֽהוּ׃ 
עד.עת,עד,3,g,,Daniel 11:24,עַד־עֵֽת׃ ,880878,בְּשַׁלְוָ֞ה וּבְמִשְׁמַנֵּ֣י מְדִינָה֮ יָבֹוא֒ וְעָשָׂ֗ה אֲשֶׁ֨ר לֹא־עָשׂ֤וּ אֲבֹתָיו֙ וַאֲבֹ֣ות אֲבֹתָ֔יו בִּזָּ֧ה וְשָׁלָ֛ל וּרְכ֖וּשׁ לָהֶ֣ם יִבְזֹ֑ור וְעַ֧ל מִבְצָרִ֛ים יְחַשֵּׁ֥ב מַחְשְׁבֹתָ֖יו וְעַד־עֵֽת׃ 
עד.עת.ה.ערב,עד,1,g,,Joshua 8:29,עַד־עֵ֣ת הָעָ֑רֶב ,718295,וְאֶת־מֶ֧לֶךְ הָעַ֛י תָּלָ֥ה עַל־הָעֵ֖ץ עַד־עֵ֣ת הָעָ֑רֶב וּכְבֹ֣וא הַשֶּׁמֶשׁ֩ צִוָּ֨ה יְהֹושֻׁ֜עַ וַיֹּרִ֧ידוּ אֶת־נִבְלָתֹ֣ו מִן־הָעֵ֗ץ וַיַּשְׁלִ֤יכוּ אֹותָהּ֙ אֶל־פֶּ֨תַח֙ שַׁ֣עַר הָעִ֔יר וַיָּקִ֤ימוּ עָלָיו֙ גַּל־אֲבָנִ֣ים גָּדֹ֔ול עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ פ 
עד.עת.קץ,עד,3,g,,Daniel 12:4,עַד־עֵ֣ת קֵ֑ץ ,881187,וְאַתָּ֣ה דָֽנִיֵּ֗אל סְתֹ֧ם הַדְּבָרִ֛ים וַחֲתֹ֥ם הַסֵּ֖פֶר עַד־עֵ֣ת קֵ֑ץ יְשֹׁטְט֥וּ רַבִּ֖ים וְתִרְבֶּ֥ה הַדָּֽעַת׃ 
עד.עתה,עד,2,g,,Deuteronomy 12:9,עַד־עָ֑תָּה ,708435,כִּ֥י לֹא־בָּאתֶ֖ם עַד־עָ֑תָּה אֶל־הַמְּנוּחָה֙ וְאֶל־הַֽנַּחֲלָ֔ה אֲשֶׁר־יְהוָ֥ה אֱלֹהֶ֖יךָ נֹתֵ֥ן לָֽךְ׃ 
עד.שׁני.דור.ו.דור,עד,1,g,,Joel 2:2,עַד־שְׁנֵ֖י דֹּ֥ור וָדֹֽור׃ ,824970,יֹ֧ום חֹ֣שֶׁךְ וַאֲפֵלָ֗ה יֹ֤ום עָנָן֙ וַעֲרָפֶ֔ל כְּשַׁ֖חַר פָּרֻ֣שׂ עַל־הֶֽהָרִ֑ים עַ֚ם רַ֣ב וְעָצ֔וּם כָּמֹ֗הוּ לֹ֤א נִֽהְיָה֙ מִן־הָ֣עֹולָ֔ם וְאַֽחֲרָיו֙ לֹ֣א יֹוסֵ֔ף עַד־שְׁנֵ֖י דֹּ֥ור וָדֹֽור׃ 
עד.שׁנת.ה.דרור,עד,1,g,,Ezekiel 46:17,עַד־שְׁנַ֣ת הַדְּרֹ֔ור ,821796,וְכִֽי־יִתֵּ֨ן מַתָּנָ֜ה מִנַּחֲלָתֹ֗ו לְאַחַד֙ מֵֽעֲבָדָ֔יו וְהָ֤יְתָה לֹּו֙ עַד־שְׁנַ֣ת הַדְּרֹ֔ור וְשָׁבַ֖ת לַנָּשִׂ֑יא אַ֚ךְ נַחֲלָתֹ֔ו בָּנָ֖יו לָהֶ֥ם תִּהְיֶֽה׃ 
עד.שׁנת.ה.יבל,עד,3,g,,Leviticus 27:18,עַ֖ד שְׁנַ֣ת הַיֹּבֵ֑ל ,692198,וְאִם־אַחַ֣ר הַיֹּבֵל֮ יַקְדִּ֣ישׁ שָׂדֵהוּ֒ וְחִשַּׁב־לֹ֨ו הַכֹּהֵ֜ן אֶת־הַכֶּ֗סֶף עַל־פִּ֤י הַשָּׁנִים֙ הַנֹּ֣ותָרֹ֔ת עַ֖ד שְׁנַ֣ת הַיֹּבֵ֑ל וְנִגְרַ֖ע מֵֽעֶרְכֶּֽךָ׃ 
עד.שׁנת.ה.יובל,עד,1,g,,Leviticus 25:28,עַ֖ד שְׁנַ֣ת הַיֹּובֵ֑ל ,691087,וְאִ֨ם לֹֽא־מָֽצְאָ֜ה יָדֹ֗ו דֵּי֮ הָשִׁ֣יב לֹו֒ וְהָיָ֣ה מִמְכָּרֹ֗ו בְּיַד֙ הַקֹּנֶ֣ה אֹתֹ֔ו עַ֖ד שְׁנַ֣ת הַיֹּובֵ֑ל וְיָצָא֙ בַּיֹּבֵ֔ל וְשָׁ֖ב לַאֲחֻזָּתֹֽו׃ 
עד.שׂיבה,עד,1,g,,Isaiah 46:4,עַד־שֵיבָ֖ה ,784599,וְעַד־זִקְנָה֙ אֲנִ֣י ה֔וּא וְעַד־שֵיבָ֖ה אֲנִ֣י אֶסְבֹּ֑ל אֲנִ֤י עָשִׂ֨יתִי֙ וַאֲנִ֣י אֶשָּׂ֔א וַאֲנִ֥י אֶסְבֹּ֖ל וַאֲמַלֵּֽט׃ ס 
עדי.עד,עדי,6,g,,Psalms 132:12,עֲדֵי־עַ֑ד ,851391,אִֽם־יִשְׁמְר֬וּ בָנֶ֨יךָ׀ בְּרִיתִי֮ וְעֵדֹתִ֥י זֹ֗ו אֲלַ֫מְּדֵ֥ם גַּם־בְּנֵיהֶ֥ם עֲדֵי־עַ֑ד יֵ֝שְׁב֗וּ לְכִסֵּא־לָֽךְ׃ 
עדי.ערב,עדי,1,g,,Psalms 104:23,עֲדֵי־עָֽרֶב׃ ,847833,יֵצֵ֣א אָדָ֣ם לְפָעֳלֹ֑ו וְֽלַעֲבֹ֖דָתֹ֣ו עֲדֵי־עָֽרֶב׃ 
עולם,עולם,6,g,,Psalms 66:7,עֹולָ֗ם ,842715,מֹ֘שֵׁ֤ל בִּגְבוּרָתֹ֨ו׀ עֹולָ֗ם עֵ֭ינָיו בַּגֹּויִ֣ם תִּצְפֶּ֑ינָה הַסֹּורְרִ֓ים׀ אַל־יָר֖וּמוּ לָ֣מֹו סֶֽלָה׃ 
עולם.ו.עד,עולם.עד,3,g,,Psalms 104:5,עֹולָ֥ם וָעֶֽד׃ ,847717,יָֽסַד־אֶ֭רֶץ עַל־מְכֹונֶ֑יהָ בַּל־תִּ֝מֹּ֗וט עֹולָ֥ם וָעֶֽד׃ 
עולמים,עולמים,3,g,,2_Chronicles 6:2,עֹולָמִֽים׃ ,895610,וַֽאֲנִ֛י בָּנִ֥יתִי בֵית־זְבֻ֖ל לָ֑ךְ וּמָכֹ֥ון לְשִׁבְתְּךָ֖ עֹולָמִֽים׃ 
על.יום.טוב,על,1,g,,1_Samuel 25:8,עַל־יֹ֥ום טֹ֖וב ,741365,שְׁאַ֨ל אֶת־נְעָרֶ֜יךָ וְיַגִּ֣ידוּ לָ֗ךְ וְיִמְצְא֨וּ הַנְּעָרִ֥ים חֵן֙ בְּעֵינֶ֔יךָ כִּֽי־עַל־יֹ֥ום טֹ֖וב בָּ֑נוּ תְּנָה־נָּ֗א אֵת֩ אֲשֶׁ֨ר תִּמְצָ֤א יָֽדְךָ֙ לַעֲבָדֶ֔יךָ וּלְבִנְךָ֖ לְדָוִֽד׃ 
על.מלכות.דריושׁ.ה.פרסי,על,1,g,the temporality of this phrase seems to be confirmed by the  בימי+king construction in its first part.,Nehemiah 12:22,עַל־מַלְכ֖וּת דָּרְיָ֥וֶשׁ הַפָּֽרְסִֽי׃ פ ,886837,הַלְוִיִּם֩ בִּימֵ֨י אֶלְיָשִׁ֜יב יֹויָדָ֤ע וְיֹוחָנָן֙ וְיַדּ֔וּעַ כְּתוּבִ֖ים רָאשֵׁ֣י אָבֹ֑ות וְהַכֹּ֣הֲנִ֔ים עַל־מַלְכ֖וּת דָּרְיָ֥וֶשׁ הַפָּֽרְסִֽי׃ פ 
ערב.ו.בקר.ו.צהרים,ערב.בקר.צהרים,1,g,,Psalms 55:18,עֶ֤רֶב וָבֹ֣קֶר וְ֭צָהֳרַיִם ,841661,עֶ֤רֶב וָבֹ֣קֶר וְ֭צָהֳרַיִם אָשִׂ֣יחָה וְאֶהֱמֶ֑ה וַיִּשְׁמַ֥ע קֹולִֽי׃ 
עשׂר.שׁנים,שׁנים,3,g,,2_Chronicles 13:23,עֶ֥שֶׂר שָׁנִֽים׃ פ ,898002,וַיִּשְׁכַּ֨ב אֲבִיָּ֜ה עִם־אֲבֹתָ֗יו וַיִּקְבְּר֤וּ אֹתֹו֙ בְּעִ֣יר דָּוִ֔יד וַיִּמְלֹ֛ךְ אָסָ֥א בְנֹ֖ו תַּחְתָּ֑יו בְּיָמָ֛יו שָׁקְטָ֥ה הָאָ֖רֶץ עֶ֥שֶׂר שָׁנִֽים׃ פ 
עשׂרה.ימים,ימים,1,g,,Numbers 11:19,עֲשָׂרָ֣ה יָמִ֔ים ,695746,לֹ֣א יֹ֥ום אֶחָ֛ד תֹּאכְל֖וּן וְלֹ֣א יֹומָ֑יִם וְלֹ֣א׀ חֲמִשָּׁ֣ה יָמִ֗ים וְלֹא֙ עֲשָׂרָ֣ה יָמִ֔ים וְלֹ֖א עֶשְׂרִ֥ים יֹֽום׃ 
עשׂרים.ו.אחד.יום,יום,1,g,,Daniel 10:13,עֶשְׂרִ֣ים וְאֶחָ֣ד יֹ֔ום ,880406,וְשַׂ֣ר׀ מַלְכ֣וּת פָּרַ֗ס עֹמֵ֤ד לְנֶגְדִּי֙ עֶשְׂרִ֣ים וְאֶחָ֣ד יֹ֔ום וְהִנֵּ֣ה מִֽיכָאֵ֗ל אַחַ֛ד הַשָּׂרִ֥ים הָרִאשֹׁנִ֖ים בָּ֣א לְעָזְרֵ֑נִי וַאֲנִי֙ נֹותַ֣רְתִּי שָׁ֔ם אֵ֖צֶל מַלְכֵ֥י פָרָֽס׃ 
עשׂרים.ו.ארבע.שׁנה,שׁנה,1,g,,1_Kings 15:33,עֶשְׂרִ֥ים וְאַרְבַּ֖ע שָׁנָֽה׃ ,760417,בִּשְׁנַ֣ת שָׁלֹ֔שׁ לְאָסָ֖א מֶ֣לֶךְ יְהוּדָ֑ה מָ֠לַךְ בַּעְשָׁ֨א בֶן־אֲחִיָּ֤ה עַל־כָּל־יִשְׂרָאֵל֙ בְּתִרְצָ֔ה עֶשְׂרִ֥ים וְאַרְבַּ֖ע שָׁנָֽה׃ 
עשׂרים.ו.חמשׁ.שׁנה,שׁנה,2,g,,1_Kings 22:42,עֶשְׂרִ֤ים וְחָמֵשׁ֙ שָׁנָ֔ה ,763942,יְהֹושָׁפָ֗ט בֶּן־שְׁלֹשִׁ֨ים וְחָמֵ֤שׁ שָׁנָה֙ בְּמָלְכֹ֔ו וְעֶשְׂרִ֤ים וְחָמֵשׁ֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו עֲזוּבָ֖ה בַּת־שִׁלְחִֽי׃ 
עשׂרים.ו.שׁלשׁ.שׁנה,שׁנה,1,g,,Judges 10:2,עֶשְׂרִ֥ים וְשָׁלֹ֖שׁ שָׁנָ֑ה ,726954,וַיִּשְׁפֹּט֙ אֶת־יִשְׂרָאֵ֔ל עֶשְׂרִ֥ים וְשָׁלֹ֖שׁ שָׁנָ֑ה וַיָּ֖מָת וַיִּקָּבֵ֥ר בְּשָׁמִֽיר׃ פ 
עשׂרים.ו.שׁתים.שׁנה,שׁנה,2,g,,Judges 10:3,עֶשְׂרִ֥ים וּשְׁתַּ֖יִם שָׁנָֽה׃ ,726967,וַיָּ֣קָם אַחֲרָ֔יו יָאִ֖יר הַגִּלְעָדִ֑י וַיִּשְׁפֹּט֙ אֶת־יִשְׂרָאֵ֔ל עֶשְׂרִ֥ים וּשְׁתַּ֖יִם שָׁנָֽה׃ 
עשׂרים.ו.תשׁע.שׁנה,שׁנה,4,g,,2_Chronicles 29:1,עֶשְׂרִ֤ים וָתֵ֨שַׁע֙ שָׁנָ֔ה ,902026,יְחִזְקִיָּ֣הוּ מָלַ֗ךְ בֶּן־עֶשְׂרִ֤ים וְחָמֵשׁ֙ שָׁנָ֔ה וְעֶשְׂרִ֤ים וָתֵ֨שַׁע֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו אֲבִיָּ֖ה בַּת־זְכַרְיָֽהוּ׃ 
עשׂרים.יום,יום,1,g,,Numbers 11:19,עֶשְׂרִ֥ים יֹֽום׃ ,695749,לֹ֣א יֹ֥ום אֶחָ֛ד תֹּאכְל֖וּן וְלֹ֣א יֹומָ֑יִם וְלֹ֣א׀ חֲמִשָּׁ֣ה יָמִ֗ים וְלֹא֙ עֲשָׂרָ֣ה יָמִ֔ים וְלֹ֖א עֶשְׂרִ֥ים יֹֽום׃ 
עשׂרים.שׁנה,שׁנה,5,g,,2_Kings 15:27,עֶשְׂרִ֥ים שָׁנָֽה׃ ,770297,בִּשְׁנַ֨ת חֲמִשִּׁ֤ים וּשְׁתַּ֨יִם֙ שָׁנָ֔ה לַעֲזַרְיָ֖ה מֶ֣לֶךְ יְהוּדָ֑ה מָ֠לַךְ פֶּ֣קַח בֶּן־רְמַלְיָ֧הוּ עַל־יִשְׂרָאֵ֛ל בְּשֹׁמְרֹ֖ון עֶשְׂרִ֥ים שָׁנָֽה׃ 
עת,עת,2,g,,Psalms 74:6,עַתָּה ,843993,וְ֭עַתָּה פִּתּוּחֶ֣יהָ יָּ֑חַד בְּכַשִּׁ֥יל וְ֝כֵֽילַפֹּ֗ת יַהֲלֹמֽוּן׃ 
עת.רצון,עת,1,g,,Psalms 69:14,עֵ֤ת רָצֹ֗ון ,843219,וַאֲנִ֤י תְפִלָּתִֽי־לְךָ֨׀ יְהוָ֡ה עֵ֤ת רָצֹ֗ון אֱלֹהִ֥ים בְּרָב־חַסְדֶּ֑ךָ עֲ֝נֵ֗נִי בֶּאֱמֶ֥ת יִשְׁעֶֽךָ׃ 
עתה,עתה,342,g,,1_Kings 21:7,עַתָּ֛ה ,763050,וַתֹּ֤אמֶר אֵלָיו֙ אִיזֶ֣בֶל אִשְׁתֹּ֔ו אַתָּ֕ה עַתָּ֛ה תַּעֲשֶׂ֥ה מְלוּכָ֖ה עַל־יִשְׂרָאֵ֑ל ק֤וּם אֱכָל־לֶ֨חֶם֙ וְיִטַ֣ב לִבֶּ֔ךָ אֲנִי֙ אֶתֵּ֣ן לְךָ֔ אֶת־כֶּ֖רֶם נָבֹ֥ות הַיִּזְרְעֵאלִֽי׃ 
עתה.זה,עתה,2,g,,2_Kings 5:22,עַתָּ֡ה זֶ֠ה ,766274,וַיֹּ֣אמֶר׀ שָׁלֹ֗ום אֲדֹנִי֮ שְׁלָחַ֣נִי לֵאמֹר֒ הִנֵּ֣ה עַתָּ֡ה זֶ֠ה בָּ֣אוּ אֵלַ֧י שְׁנֵֽי־נְעָרִ֛ים מֵהַ֥ר אֶפְרַ֖יִם מִבְּנֵ֣י הַנְּבִיאִ֑ים תְּנָה־נָּ֤א לָהֶם֙ כִּכַּר־כֶּ֔סֶף וּשְׁתֵּ֖י חֲלִפֹ֥ות בְּגָדִֽים׃ 
צהרים,צהרים,1,g,,Psalms 91:6,צָהֳרָֽיִם׃ ,846488,מִ֭דֶּבֶר בָּאֹ֣פֶל יַהֲלֹ֑ךְ מִ֝קֶּ֗טֶב יָשׁ֥וּד צָהֳרָֽיִם׃ 
קדם,קדם,2,g,,Psalms 55:20,קֶ֗דֶם ,841682,יִשְׁמַ֤ע׀ אֵ֨ל׀ וְֽיַעֲנֵם֮ וְיֹ֤שֵׁ֥ב קֶ֗דֶם סֶ֥לָה אֲשֶׁ֤ר אֵ֣ין חֲלִיפֹ֣ות לָ֑מֹו וְלֹ֖א יָרְא֣וּ אֱלֹהִֽים׃ 
