node,ref,time,token,clause,TA_type,Aspect_main,Aspect_second,relation to S,doubt,missing element,remove,sentence,verse,link
1447080,Gen 43:9,יום,כל.ה.יום,וְחָטָ֥אתִֽי לְךָ֖ כָּל־הַיָּמִֽים׃,AE,state,acquired,future,0,0,0,וְחָטָ֥אתִֽי לְךָ֖ כָּל־הַיָּמִֽים׃,אָֽנֹכִי֙ אֶֽעֶרְבֶ֔נּוּ מִיָּדִ֖י תְּבַקְשֶׁ֑נּוּ אִם־לֹ֨א הֲבִיאֹתִ֤יו אֵלֶ֨יךָ֙ וְהִצַּגְתִּ֣יו לְפָנֶ֔יךָ וְחָטָ֥אתִֽי לְךָ֖ כָּל־הַיָּמִֽים׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=43&amp;verse=9&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447081,Gen 43:10,פעם,פעם,כִּֽי־עַתָּ֥ה שַׁ֖בְנוּ זֶ֥ה פַעֲמָֽיִם׃,,,,,,,1,כִּֽי־עַתָּ֥ה שַׁ֖בְנוּ זֶ֥ה פַעֲמָֽיִם׃,כִּ֖י לוּלֵ֣א הִתְמַהְמָ֑הְנוּ כִּֽי־עַתָּ֥ה שַׁ֖בְנוּ זֶ֥ה פַעֲמָֽיִם׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=43&amp;verse=10&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447082,Gen 43:16,צהרים,ב.ה.צהרים,כִּ֥י אִתִּ֛י יֹאכְל֥וּ הָאֲנָשִׁ֖ים בַּֽצָּהֳרָֽיִם׃,SL,activity,directed,future,0,0,0,כִּ֥י אִתִּ֛י יֹאכְל֥וּ הָאֲנָשִׁ֖ים בַּֽצָּהֳרָֽיִם׃,וַיַּ֨רְא יֹוסֵ֣ף אִתָּם֮ אֶת־בִּנְיָמִין֒ וַיֹּ֨אמֶר֙ לַֽאֲשֶׁ֣ר עַל־בֵּיתֹ֔ו הָבֵ֥א אֶת־הָאֲנָשִׁ֖ים הַבָּ֑יְתָה וּטְבֹ֤חַ טֶ֨בַח֙ וְהָכֵ֔ן כִּ֥י אִתִּ֛י יֹאכְל֥וּ הָאֲנָשִׁ֖ים בַּֽצָּהֳרָֽיִם׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=43&amp;verse=16&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447083,Gen 43:25,צהרים,ב.ה.צהרים,עַד־בֹּ֥וא יֹוסֵ֖ף בַּֽצָּהֳרָ֑יִם,AD,accomplishment,incremental,past,0,1,0,וַיָּכִ֨ינוּ֙ אֶת־הַמִּנְחָ֔ה עַד־בֹּ֥וא יֹוסֵ֖ף בַּֽצָּהֳרָ֑יִם,וַיָּכִ֨ינוּ֙ אֶת־הַמִּנְחָ֔ה עַד־בֹּ֥וא יֹוסֵ֖ף בַּֽצָּהֳרָ֑יִם כִּ֣י שָֽׁמְע֔וּ כִּי־שָׁ֖ם יֹ֥אכְלוּ לָֽחֶם׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=43&amp;verse=25&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447084,Gen 44:10,עתה,גם.עתה,גַּם־עַתָּ֥ה,,,,,,,1,גַּם־עַתָּ֥ה,וַיֹּ֕אמֶר גַּם־עַתָּ֥ה כְדִבְרֵיכֶ֖ם כֶּן־ה֑וּא אֲשֶׁ֨ר יִמָּצֵ֤א אִתֹּו֙ יִהְיֶה־לִּ֣י עָ֔בֶד וְאַתֶּ֖ם תִּהְי֥וּ נְקִיִּֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=44&amp;verse=10&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447085,Gen 44:28,הנה,עד.הנה,וְלֹ֥א רְאִיתִ֖יו עַד־הֵֽנָּה׃,AD,state,transitory,past,0,0,0,וְלֹ֥א רְאִיתִ֖יו עַד־הֵֽנָּה׃,וַיֵּצֵ֤א הָֽאֶחָד֙ מֵֽאִתִּ֔י וָאֹמַ֕ר אַ֖ךְ טָרֹ֣ף טֹרָ֑ף וְלֹ֥א רְאִיתִ֖יו עַד־הֵֽנָּה׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=44&amp;verse=28&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447086,Gen 44:30,עתה,עתה,וְעַתָּ֗ה,,,,,,,1,וְעַתָּ֗ה כְּבֹאִי֙ אֶל־עַבְדְּךָ֣ אָבִ֔י,וְעַתָּ֗ה כְּבֹאִי֙ אֶל־עַבְדְּךָ֣ אָבִ֔י וְהַנַּ֖עַר אֵינֶנּ֣וּ אִתָּ֑נוּ וְנַפְשֹׁ֖ו קְשׁוּרָ֥ה בְנַפְשֹֽׁו׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=44&amp;verse=30&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447087,Gen 44:32,יום,כל.ה.יום,וְחָטָ֥אתִי לְאָבִ֖י כָּל־הַיָּמִֽים׃,AE,state,acquired,future,0,0,0,וְחָטָ֥אתִי לְאָבִ֖י כָּל־הַיָּמִֽים׃,כִּ֤י עַבְדְּךָ֙ עָרַ֣ב אֶת־הַנַּ֔עַר מֵעִ֥ם אָבִ֖י לֵאמֹ֑ר אִם־לֹ֤א אֲבִיאֶ֨נּוּ֙ אֵלֶ֔יךָ וְחָטָ֥אתִי לְאָבִ֖י כָּל־הַיָּמִֽים׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=44&amp;verse=32&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447088,Gen 44:33,עתה,עתה,וְעַתָּ֗ה,,,,,,,1,וְעַתָּ֗ה,וְעַתָּ֗ה יֵֽשֶׁב־נָ֤א עַבְדְּךָ֙ תַּ֣חַת הַנַּ֔עַר עֶ֖בֶד לַֽאדֹנִ֑י וְהַנַּ֖עַר יַ֥עַל עִם־אֶחָֽיו׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=44&amp;verse=33&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447089,Gen 45:5,עתה,עתה,וְעַתָּ֣ה׀,,,,,,,1,וְעַתָּ֣ה׀,וְעַתָּ֣ה׀ אַל־תֵּעָ֣צְב֗וּ וְאַל־יִ֨חַר֙ בְּעֵ֣ינֵיכֶ֔ם כִּֽי־מְכַרְתֶּ֥ם אֹתִ֖י הֵ֑נָּה כִּ֣י לְמִֽחְיָ֔ה שְׁלָחַ֥נִי אֱלֹהִ֖ים לִפְנֵיכֶֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=45&amp;verse=5&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447090,Gen 45:6,שׁנה,שׁנה,כִּי־זֶ֛ה שְׁנָתַ֥יִם הָרָעָ֖ב בְּקֶ֣רֶב הָאָ֑רֶץ,AE,state,transitory,past,0,0,0,כִּי־זֶ֛ה שְׁנָתַ֥יִם הָרָעָ֖ב בְּקֶ֣רֶב הָאָ֑רֶץ,כִּי־זֶ֛ה שְׁנָתַ֥יִם הָרָעָ֖ב בְּקֶ֣רֶב הָאָ֑רֶץ וְעֹוד֙ חָמֵ֣שׁ שָׁנִ֔ים אֲשֶׁ֥ר אֵין־חָרִ֖ישׁ וְקָצִּֽיר׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=45&amp;verse=6&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447091,Gen 45:8,עתה,עתה,וְעַתָּ֗ה,,,,,,,1,וְעַתָּ֗ה,וְעַתָּ֗ה לֹֽא־אַתֶּ֞ם שְׁלַחְתֶּ֤ם אֹתִי֙ הֵ֔נָּה כִּ֖י הָאֱלֹהִ֑ים וַיְשִׂימֵ֨נִֽי לְאָ֜ב לְפַרְעֹ֗ה וּלְאָדֹון֙ לְכָל־בֵּיתֹ֔ו וּמֹשֵׁ֖ל בְּכָל־אֶ֥רֶץ מִצְרָֽיִם׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=45&amp;verse=8&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447092,Gen 45:15,כן,אחר.כן,וְאַ֣חֲרֵי כֵ֔ן דִּבְּר֥וּ אֶחָ֖יו אִתֹּֽו׃,P,activity,undirected,past,0,0,0,וְאַ֣חֲרֵי כֵ֔ן דִּבְּר֥וּ אֶחָ֖יו אִתֹּֽו׃,וַיְנַשֵּׁ֥ק לְכָל־אֶחָ֖יו וַיֵּ֣בְךְּ עֲלֵיהֶ֑ם וְאַ֣חֲרֵי כֵ֔ן דִּבְּר֥וּ אֶחָ֖יו אִתֹּֽו׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=45&amp;verse=15&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447093,Gen 46:29,עוד,עוד,וַיֵּ֥בְךְּ עַל־צַוָּארָ֖יו עֹֽוד׃,AE,activity,undirected,past,0,0,0,וַיֵּ֥בְךְּ עַל־צַוָּארָ֖יו עֹֽוד׃,וַיֶּאְסֹ֤ר יֹוסֵף֙ מֶרְכַּבְתֹּ֔ו וַיַּ֛עַל לִקְרַֽאת־יִשְׂרָאֵ֥ל אָבִ֖יו גֹּ֑שְׁנָה וַיֵּרָ֣א אֵלָ֗יו וַיִּפֹּל֙ עַל־צַוָּארָ֔יו וַיֵּ֥בְךְּ עַל־צַוָּארָ֖יו עֹֽוד׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=46&amp;verse=29&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447094,Gen 46:30,פעם,ה.פעם,אָמ֣וּתָה הַפָּ֑עַם,,,,,,,1,אָמ֣וּתָה הַפָּ֑עַם אַחֲרֵי֙ רְאֹותִ֣י אֶת־פָּנֶ֔יךָ,וַיֹּ֧אמֶר יִשְׂרָאֵ֛ל אֶל־יֹוסֵ֖ף אָמ֣וּתָה הַפָּ֑עַם אַחֲרֵי֙ רְאֹותִ֣י אֶת־פָּנֶ֔יךָ כִּ֥י עֹודְךָ֖ חָֽי׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=46&amp;verse=30&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447096,Gen 47:4,עתה,עתה,וְעַתָּ֛ה,,,,,,,1,וְעַתָּ֛ה,וַיֹּאמְר֣וּ אֶל־פַּרְעֹ֗ה לָג֣וּר בָּאָרֶץ֮ בָּאנוּ֒ כִּי־אֵ֣ין מִרְעֶ֗ה לַצֹּאן֙ אֲשֶׁ֣ר לַעֲבָדֶ֔יךָ כִּֽי־כָבֵ֥ד הָרָעָ֖ב בְּאֶ֣רֶץ כְּנָ֑עַן וְעַתָּ֛ה יֵֽשְׁבוּ־נָ֥א עֲבָדֶ֖יךָ בְּאֶ֥רֶץ גֹּֽשֶׁן׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=47&amp;verse=4&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447097,Gen 47:17,שׁנה,ב.ה.שׁנה.ה.היא,וַיְנַהֲלֵ֤ם בַּלֶּ֨חֶם֙ בְּכָל־מִקְנֵהֶ֔ם בַּשָּׁנָ֖ה הַהִֽוא׃,SL,accomplishment,incremental,past,0,0,0,וַיְנַהֲלֵ֤ם בַּלֶּ֨חֶם֙ בְּכָל־מִקְנֵהֶ֔ם בַּשָּׁנָ֖ה הַהִֽוא׃,וַיָּבִ֣יאוּ אֶת־מִקְנֵיהֶם֮ אֶל־יֹוסֵף֒ וַיִּתֵּ֣ן לָהֶם֩ יֹוסֵ֨ף לֶ֜חֶם בַּסּוּסִ֗ים וּבְמִקְנֵ֥ה הַצֹּ֛אן וּבְמִקְנֵ֥ה הַבָּקָ֖ר וּבַחֲמֹרִ֑ים וַיְנַהֲלֵ֤ם בַּלֶּ֨חֶם֙ בְּכָל־מִקְנֵהֶ֔ם בַּשָּׁנָ֖ה הַהִֽוא׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=47&amp;verse=17&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447098,Gen 47:18,שׁנה,ב.ה.שׁנה.ה.שׁני,וַיָּבֹ֨אוּ אֵלָ֜יו בַּשָּׁנָ֣ה הַשֵּׁנִ֗ית,SL,achievement,reversible,past,0,0,0,וַיָּבֹ֨אוּ אֵלָ֜יו בַּשָּׁנָ֣ה הַשֵּׁנִ֗ית,וַתִּתֹּם֮ הַשָּׁנָ֣ה הַהִוא֒ וַיָּבֹ֨אוּ אֵלָ֜יו בַּשָּׁנָ֣ה הַשֵּׁנִ֗ית וַיֹּ֤אמְרוּ לֹו֙ לֹֽא־נְכַחֵ֣ד מֵֽאֲדֹנִ֔י כִּ֚י אִם־תַּ֣ם הַכֶּ֔סֶף וּמִקְנֵ֥ה הַבְּהֵמָ֖ה אֶל־אֲדֹנִ֑י לֹ֤א נִשְׁאַר֙ לִפְנֵ֣י אֲדֹנִ֔י בִּלְתִּ֥י אִם־גְּוִיָּתֵ֖נוּ וְאַדְמָתֵֽנוּ׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=47&amp;verse=18&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447099,Gen 47:23,יום,ה.יום,הֵן֩ קָנִ֨יתִי אֶתְכֶ֥ם הַיֹּ֛ום וְאֶת־אַדְמַתְכֶ֖ם לְפַרְעֹ֑ה,SL,achievement,reversible,past,0,0,0,הֵן֩ קָנִ֨יתִי אֶתְכֶ֥ם הַיֹּ֛ום וְאֶת־אַדְמַתְכֶ֖ם לְפַרְעֹ֑ה,וַיֹּ֤אמֶר יֹוסֵף֙ אֶל־הָעָ֔ם הֵן֩ קָנִ֨יתִי אֶתְכֶ֥ם הַיֹּ֛ום וְאֶת־אַדְמַתְכֶ֖ם לְפַרְעֹ֑ה הֵֽא־לָכֶ֣ם זֶ֔רַע וּזְרַעְתֶּ֖ם אֶת־הָאֲדָמָֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=47&amp;verse=23&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447100,Gen 47:24,תבואה,ב.ה.תבואה,וְהָיָה֙ בַּתְּבוּאֹ֔ת,SL,achievement,reversible,modal,0,1,0,וְהָיָה֙ בַּתְּבוּאֹ֔ת,וְהָיָה֙ בַּתְּבוּאֹ֔ת וּנְתַתֶּ֥ם חֲמִישִׁ֖ית לְפַרְעֹ֑ה וְאַרְבַּ֣ע הַיָּדֹ֡ת יִהְיֶ֣ה לָכֶם֩ לְזֶ֨רַע הַשָּׂדֶ֧ה וּֽלְאָכְלְכֶ֛ם וְלַאֲשֶׁ֥ר בְּבָתֵּיכֶ֖ם וְלֶאֱכֹ֥ל לְטַפְּכֶֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=47&amp;verse=24&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447101,Gen 47:26,יום,עד.ה.יום.ה.זה,וַיָּ֣שֶׂם אֹתָ֣הּ יֹוסֵ֡ף לְחֹק֩ עַד־הַיֹּ֨ום הַזֶּ֜ה עַל־אַדְמַ֥ת מִצְרַ֛יִם,AD,achievement,irreversible,past,0,0,0,וַיָּ֣שֶׂם אֹתָ֣הּ יֹוסֵ֡ף לְחֹק֩ עַד־הַיֹּ֨ום הַזֶּ֜ה עַל־אַדְמַ֥ת מִצְרַ֛יִם,וַיָּ֣שֶׂם אֹתָ֣הּ יֹוסֵ֡ף לְחֹק֩ עַד־הַיֹּ֨ום הַזֶּ֜ה עַל־אַדְמַ֥ת מִצְרַ֛יִם לְפַרְעֹ֖ה לַחֹ֑מֶשׁ רַ֞ק אַדְמַ֤ת הַכֹּֽהֲנִים֙ לְבַדָּ֔ם לֹ֥א הָיְתָ֖ה לְפַרְעֹֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=47&amp;verse=26&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447102,Gen 47:28,שׁנה,שׁבע.עשׂרה.שׁנה,וַיְחִ֤י יַעֲקֹב֙ בְּאֶ֣רֶץ מִצְרַ֔יִם שְׁבַ֥ע עֶשְׂרֵ֖ה שָׁנָ֑ה,AE,activity,undirected,past,0,0,0,וַיְחִ֤י יַעֲקֹב֙ בְּאֶ֣רֶץ מִצְרַ֔יִם שְׁבַ֥ע עֶשְׂרֵ֖ה שָׁנָ֑ה,וַיְחִ֤י יַעֲקֹב֙ בְּאֶ֣רֶץ מִצְרַ֔יִם שְׁבַ֥ע עֶשְׂרֵ֖ה שָׁנָ֑ה וַיְהִ֤י יְמֵֽי־יַעֲקֹב֙ שְׁנֵ֣י חַיָּ֔יו שֶׁ֣בַע שָׁנִ֔ים וְאַרְבָּעִ֥ים וּמְאַ֖ת שָׁנָֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=47&amp;verse=28&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447103,Gen 48:1,דבר,אחר.ה.דבר.ה.אלה,וַיְהִ֗י אַחֲרֵי֙ הַדְּבָרִ֣ים הָאֵ֔לֶּה,P,accomplishment,incremental,past,0,1,0,וַיְהִ֗י אַחֲרֵי֙ הַדְּבָרִ֣ים הָאֵ֔לֶּה,וַיְהִ֗י אַחֲרֵי֙ הַדְּבָרִ֣ים הָאֵ֔לֶּה וַיֹּ֣אמֶר לְיֹוסֵ֔ף הִנֵּ֥ה אָבִ֖יךָ חֹלֶ֑ה וַיִּקַּ֞ח אֶת־שְׁנֵ֤י בָנָיו֙ עִמֹּ֔ו אֶת־מְנַשֶּׁ֖ה וְאֶת־אֶפְרָֽיִם׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=48&amp;verse=1&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447104,Gen 48:5,עתה,עתה,וְעַתָּ֡ה,,,,,,,1,וְעַתָּ֡ה,וְעַתָּ֡ה שְׁנֵֽי־בָנֶיךָ֩ הַנֹּולָדִ֨ים לְךָ֜ בְּאֶ֣רֶץ מִצְרַ֗יִם עַד־בֹּאִ֥י אֵלֶ֛יךָ מִצְרַ֖יְמָה לִי־הֵ֑ם אֶפְרַ֨יִם֙ וּמְנַשֶּׁ֔ה כִּרְאוּבֵ֥ן וְשִׁמְעֹ֖ון יִֽהְיוּ־לִֽי׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=48&amp;verse=5&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447105,Gen 48:6,אחר,אחר,אֲשֶׁר־הֹולַ֥דְתָּ אַחֲרֵיהֶ֖ם,P,achievement,irreversible,future,0,0,0,וּמֹולַדְתְּךָ֛ אֲשֶׁר־הֹולַ֥דְתָּ אַחֲרֵיהֶ֖ם לְךָ֣ יִהְי֑וּ,וּמֹולַדְתְּךָ֛ אֲשֶׁר־הֹולַ֥דְתָּ אַחֲרֵיהֶ֖ם לְךָ֣ יִהְי֑וּ עַ֣ל שֵׁ֧ם אֲחֵיהֶ֛ם יִקָּרְא֖וּ בְּנַחֲלָתָֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=48&amp;verse=6&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447108,Gen 48:20,יום,ב.ה.יום.ה.הוא,וַיְבָ֨רֲכֵ֜ם בַּיֹּ֣ום הַהוּא֮,SL,achievement,reversible,past,0,0,0,וַיְבָ֨רֲכֵ֜ם בַּיֹּ֣ום הַהוּא֮ לֵאמֹור֒,וַיְבָ֨רֲכֵ֜ם בַּיֹּ֣ום הַהוּא֮ לֵאמֹור֒ בְּךָ֗ יְבָרֵ֤ךְ יִשְׂרָאֵל֙ לֵאמֹ֔ר יְשִֽׂמְךָ֣ אֱלֹהִ֔ים כְּאֶפְרַ֖יִם וְכִמְנַשֶּׁ֑ה וַיָּ֥שֶׂם אֶת־אֶפְרַ֖יִם לִפְנֵ֥י מְנַשֶּֽׁה׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=48&amp;verse=20&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447109,Gen 49:1,יום,ב.אחרית.ה.יום,אֵ֛ת אֲשֶׁר־יִקְרָ֥א אֶתְכֶ֖ם בְּאַחֲרִ֥ית הַיָּמִֽים׃,SL,state,point,future,0,0,0,וְאַגִּ֣ידָה לָכֶ֔ם אֵ֛ת אֲשֶׁר־יִקְרָ֥א אֶתְכֶ֖ם בְּאַחֲרִ֥ית הַיָּמִֽים׃,וַיִּקְרָ֥א יַעֲקֹ֖ב אֶל־בָּנָ֑יו וַיֹּ֗אמֶר הֵאָֽסְפוּ֙ וְאַגִּ֣ידָה לָכֶ֔ם אֵ֛ת אֲשֶׁר־יִקְרָ֥א אֶתְכֶ֖ם בְּאַחֲרִ֥ית הַיָּמִֽים׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=49&amp;verse=1&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447110,Gen 49:4,אז,אז,אָ֥ז חִלַּ֖לְתָּ,SD,achievement,irreversible,past,0,0,0,אָ֥ז חִלַּ֖לְתָּ,פַּ֤חַז כַּמַּ֨יִם֙ אַל־תֹּותַ֔ר כִּ֥י עָלִ֖יתָ מִשְׁכְּבֵ֣י אָבִ֑יךָ אָ֥ז חִלַּ֖לְתָּ יְצוּעִ֥י עָלָֽה׃ פ,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=49&amp;verse=4&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447111,Gen 49:27,בקר,ב.ה.בקר,בַּבֹּ֖קֶר יֹ֣אכַל עַ֑ד,SL,accomplishment,incremental,future,0,0,0,בַּבֹּ֖קֶר יֹ֣אכַל עַ֑ד,בִּנְיָמִין֙ זְאֵ֣ב יִטְרָ֔ף בַּבֹּ֖קֶר יֹ֣אכַל עַ֑ד וְלָעֶ֖רֶב יְחַלֵּ֥ק שָׁלָֽל׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=49&amp;verse=27&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447112,Gen 49:27,ערב,ל.ה.ערב,וְלָעֶ֖רֶב יְחַלֵּ֥ק שָׁלָֽל׃,SL,accomplishment,incremental,future,0,0,0,וְלָעֶ֖רֶב יְחַלֵּ֥ק שָׁלָֽל׃,בִּנְיָמִין֙ זְאֵ֣ב יִטְרָ֔ף בַּבֹּ֖קֶר יֹ֣אכַל עַ֑ד וְלָעֶ֖רֶב יְחַלֵּ֥ק שָׁלָֽל׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=49&amp;verse=27&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447113,Gen 50:3,יום,שׁבע.יום,וַיִּבְכּ֥וּ אֹתֹ֛ו מִצְרַ֖יִם שִׁבְעִ֥ים יֹֽום׃,AE,activity,undirected,past,0,0,0,וַיִּבְכּ֥וּ אֹתֹ֛ו מִצְרַ֖יִם שִׁבְעִ֥ים יֹֽום׃,וַיִּמְלְאוּ־לֹו֙ אַרְבָּעִ֣ים יֹ֔ום כִּ֛י כֵּ֥ן יִמְלְא֖וּ יְמֵ֣י הַחֲנֻטִ֑ים וַיִּבְכּ֥וּ אֹתֹ֛ו מִצְרַ֖יִם שִׁבְעִ֥ים יֹֽום׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=50&amp;verse=3&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
1447114,Gen 50:5,עתה,עתה,וְעַתָּ֗ה,,,,,,,1,וְעַתָּ֗ה,אָבִ֞י הִשְׁבִּיעַ֣נִי לֵאמֹ֗ר הִנֵּ֣ה אָנֹכִי֮ מֵת֒ בְּקִבְרִ֗י אֲשֶׁ֨ר כָּרִ֤יתִי לִי֙ בְּאֶ֣רֶץ כְּנַ֔עַן שָׁ֖מָּה תִּקְבְּרֵ֑נִי וְעַתָּ֗ה אֶֽעֱלֶה־נָּ֛א וְאֶקְבְּרָ֥ה אֶת־אָבִ֖י וְאָשֽׁוּבָה׃,https://shebanq.ancient-data.org/hebrew/text?book=Genesis&amp;chapter=50&amp;verse=5&amp;version=c&amp;mr=m&amp;qw=q&amp;tp=txt_p&amp;tr=hb&amp;wget=v&amp;qget=v&amp;nget=vt
