,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
20737,459615,2_Samuel 14:26,wehaya_x,וּֽבְגַלְּחֹו֮ אֶת־רֹאשֹׁו֒ וְֽ֠הָיָה מִקֵּץ֙ יָמִ֤ים׀ לַיָּמִים֙ אֲשֶׁ֣ר יְגַלֵּ֔חַ כִּֽי־כָבֵ֥ד עָלָ֖יו וְגִלְּחֹ֑ו וְשָׁקַל֙ אֶת־שְׂעַ֣ר רֹאשֹׁ֔ו מָאתַ֥יִם שְׁקָלִ֖ים בְּאֶ֥בֶן הַמֶּֽלֶךְ׃ ,וְֽ֠הָיָה מִקֵּץ֙ יָמִ֤ים׀ לַיָּמִים֙ ,מִקֵּץ֙ יָמִ֤ים׀ לַיָּמִים֙ ,Time
20754,469819,Isaiah 23:17,wehaya_x,וְהָיָ֞ה מִקֵּ֣ץ׀ שִׁבְעִ֣ים שָׁנָ֗ה יִפְקֹ֤ד יְהוָה֙ אֶת־צֹ֔ר וְשָׁבָ֖ה לְאֶתְנַנָּ֑ה וְזָֽנְתָ֛ה אֶת־כָּל־מַמְלְכֹ֥ות הָאָ֖רֶץ עַל־פְּנֵ֥י הָאֲדָמָֽה׃ ,וְהָיָ֞ה מִקֵּ֣ץ׀ שִׁבְעִ֣ים שָׁנָ֗ה ,מִקֵּ֣ץ׀ שִׁבְעִ֣ים שָׁנָ֗ה ,Time
20787,486571,Joel 3:1,wehaya_x,וְהָיָ֣ה אַֽחֲרֵי־כֵ֗ן אֶשְׁפֹּ֤וךְ אֶת־רוּחִי֙ עַל־כָּל־בָּשָׂ֔ר וְנִבְּא֖וּ בְּנֵיכֶ֣ם וּבְנֹֽותֵיכֶ֑ם זִקְנֵיכֶם֙ חֲלֹמֹ֣ות יַחֲלֹמ֔וּן בַּח֣וּרֵיכֶ֔ם חֶזְיֹנֹ֖ות יִרְאֽוּ׃ ,וְהָיָ֣ה אַֽחֲרֵי־כֵ֗ן ,אַֽחֲרֵי־כֵ֗ן ,Time
43,428260,Genesis 8:22,x_clause,עֹ֖ד כָּל־יְמֵ֣י הָאָ֑רֶץ זֶ֡רַע וְ֠קָצִיר וְקֹ֨ר וָחֹ֜ם וְקַ֧יִץ וָחֹ֛רֶף וְיֹ֥ום וָלַ֖יְלָה לֹ֥א יִשְׁבֹּֽתוּ׃ ,עֹ֖ד כָּל־יְמֵ֣י הָאָ֑רֶץ זֶ֡רַע וְ֠קָצִיר וְקֹ֨ר וָחֹ֜ם וְקַ֧יִץ וָחֹ֛רֶף וְיֹ֥ום וָלַ֖יְלָה לֹ֥א יִשְׁבֹּֽתוּ׃ ,כָּל־יְמֵ֣י הָאָ֑רֶץ ,Time
57,428651,Genesis 14:4,x_clause,שְׁתֵּ֤ים עֶשְׂרֵה֙ שָׁנָ֔ה עָבְד֖וּ אֶת־כְּדָרְלָעֹ֑מֶר וּשְׁלֹשׁ־עֶשְׂרֵ֥ה שָׁנָ֖ה מָרָֽדוּ׃ ,שְׁתֵּ֤ים עֶשְׂרֵה֙ שָׁנָ֔ה עָבְד֖וּ אֶת־כְּדָרְלָעֹ֑מֶר ,שְׁתֵּ֤ים עֶשְׂרֵה֙ שָׁנָ֔ה ,Time
58,428652,Genesis 14:4,x_clause,שְׁתֵּ֤ים עֶשְׂרֵה֙ שָׁנָ֔ה עָבְד֖וּ אֶת־כְּדָרְלָעֹ֑מֶר וּשְׁלֹשׁ־עֶשְׂרֵ֥ה שָׁנָ֖ה מָרָֽדוּ׃ ,וּשְׁלֹשׁ־עֶשְׂרֵ֥ה שָׁנָ֖ה מָרָֽדוּ׃ ,שְׁלֹשׁ־עֶשְׂרֵ֥ה שָׁנָ֖ה ,Time
77,429008,Genesis 18:14,x_clause,הֲיִפָּלֵ֥א מֵיְהוָ֖ה דָּבָ֑ר לַמֹּועֵ֞ד אָשׁ֥וּב אֵלֶ֛יךָ כָּעֵ֥ת חַיָּ֖ה וּלְשָׂרָ֥ה בֵֽן׃ ,לַמֹּועֵ֞ד אָשׁ֥וּב אֵלֶ֛יךָ כָּעֵ֥ת חַיָּ֖ה ,לַמֹּועֵ֞ד ,Time
192,434388,Exodus 8:19,x_clause,וְשַׂמְתִּ֣י פְדֻ֔ת בֵּ֥ין עַמִּ֖י וּבֵ֣ין עַמֶּ֑ךָ לְמָחָ֥ר יִהְיֶ֖ה הָאֹ֥ת הַזֶּֽה׃ ,לְמָחָ֥ר יִהְיֶ֖ה הָאֹ֥ת הַזֶּֽה׃ ,לְמָחָ֥ר ,Time
201,434635,Exodus 10:14,x_clause,וַיַּ֣עַל הָֽאַרְבֶּ֗ה עַ֚ל כָּל־אֶ֣רֶץ מִצְרַ֔יִם וַיָּ֕נַח בְּכֹ֖ל גְּב֣וּל מִצְרָ֑יִם כָּבֵ֣ד מְאֹ֔ד לְ֠פָנָיו לֹא־הָ֨יָה כֵ֤ן אַרְבֶּה֙ כָּמֹ֔הוּ וְאַחֲרָ֖יו לֹ֥א יִֽהְיֶה־כֵּֽן׃ ,לְ֠פָנָיו לֹא־הָ֨יָה כֵ֤ן אַרְבֶּה֙ כָּמֹ֔הוּ ,לְ֠פָנָיו ,Time
206,434785,Exodus 12:15,x_clause,שִׁבְעַ֤ת יָמִים֙ מַצֹּ֣ות תֹּאכֵ֔לוּ אַ֚ךְ בַּיֹּ֣ום הָרִאשֹׁ֔ון תַּשְׁבִּ֥יתוּ שְּׂאֹ֖ר מִבָּתֵּיכֶ֑ם כִּ֣י׀ כָּל־אֹכֵ֣ל חָמֵ֗ץ וְנִכְרְתָ֞ה הַנֶּ֤פֶשׁ הַהִוא֙ מִיִּשְׂרָאֵ֔ל מִיֹּ֥ום הָרִאשֹׁ֖ן עַד־יֹ֥ום הַשְּׁבִעִֽי׃ ,שִׁבְעַ֤ת יָמִים֙ מַצֹּ֣ות תֹּאכֵ֔לוּ ,שִׁבְעַ֤ת יָמִים֙ ,Time
212,434799,Exodus 12:19,x_clause,שִׁבְעַ֣ת יָמִ֔ים שְׂאֹ֕ר לֹ֥א יִמָּצֵ֖א בְּבָתֵּיכֶ֑ם כִּ֣י׀ כָּל־אֹכֵ֣ל מַחְמֶ֗צֶת וְנִכְרְתָ֞ה הַנֶּ֤פֶשׁ הַהִוא֙ מֵעֲדַ֣ת יִשְׂרָאֵ֔ל בַּגֵּ֖ר וּבְאֶזְרַ֥ח הָאָֽרֶץ׃ ,שִׁבְעַ֣ת יָמִ֔ים שְׂאֹ֕ר לֹ֥א יִמָּצֵ֖א בְּבָתֵּיכֶ֑ם ,שִׁבְעַ֣ת יָמִ֔ים ,Time
222,434937,Exodus 13:6,x_clause,שִׁבְעַ֥ת יָמִ֖ים תֹּאכַ֣ל מַצֹּ֑ת וּבַיֹּום֙ הַשְּׁבִיעִ֔י חַ֖ג לַיהוָֽה׃ ,שִׁבְעַ֥ת יָמִ֖ים תֹּאכַ֣ל מַצֹּ֑ת ,שִׁבְעַ֥ת יָמִ֖ים ,Time
239,435295,Exodus 16:12,x_clause,שָׁמַ֗עְתִּי אֶת־תְּלוּנֹּת֮ בְּנֵ֣י יִשְׂרָאֵל֒ דַּבֵּ֨ר אֲלֵהֶ֜ם לֵאמֹ֗ר בֵּ֤ין הָֽעַרְבַּ֨יִם֙ תֹּאכְל֣וּ בָשָׂ֔ר וּבַבֹּ֖קֶר תִּשְׂבְּעוּ־לָ֑חֶם וִֽידַעְתֶּ֕ם כִּ֛י אֲנִ֥י יְהוָ֖ה אֱלֹהֵיכֶֽם׃ ,בֵּ֤ין הָֽעַרְבַּ֨יִם֙ תֹּאכְל֣וּ בָשָׂ֔ר ,בֵּ֤ין הָֽעַרְבַּ֨יִם֙ ,Time
243,435366,Exodus 16:25,x_clause,וַיֹּ֤אמֶר מֹשֶׁה֙ אִכְלֻ֣הוּ הַיֹּ֔ום כִּֽי־שַׁבָּ֥ת הַיֹּ֖ום לַיהוָ֑ה הַיֹּ֕ום לֹ֥א תִמְצָאֻ֖הוּ בַּשָּׂדֶֽה׃ ,הַיֹּ֕ום לֹ֥א תִמְצָאֻ֖הוּ בַּשָּׂדֶֽה׃ ,הַיֹּ֕ום ,Time
244,435367,Exodus 16:26,x_clause,שֵׁ֥שֶׁת יָמִ֖ים תִּלְקְטֻ֑הוּ וּבַיֹּ֧ום הַשְּׁבִיעִ֛י שַׁבָּ֖ת לֹ֥א יִֽהְיֶה־בֹּֽו׃ ,שֵׁ֥שֶׁת יָמִ֖ים תִּלְקְטֻ֑הוּ ,שֵׁ֥שֶׁת יָמִ֖ים ,Time
361,437084,Exodus 33:5,x_clause,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־מֹשֶׁ֗ה אֱמֹ֤ר אֶל־בְּנֵֽי־יִשְׂרָאֵל֙ אַתֶּ֣ם עַם־קְשֵׁה־עֹ֔רֶף רֶ֧גַע אֶחָ֛ד אֶֽעֱלֶ֥ה בְקִרְבְּךָ֖ וְכִלִּיתִ֑יךָ וְעַתָּ֗ה הֹורֵ֤ד עֶדְיְךָ֙ מֵֽעָלֶ֔יךָ וְאֵדְעָ֖ה מָ֥ה אֶֽעֱשֶׂה־לָּֽךְ׃ ,רֶ֧גַע אֶחָ֛ד אֶֽעֱלֶ֥ה בְקִרְבְּךָ֖ ,רֶ֧גַע אֶחָ֛ד ,Time
369,437248,Exodus 34:18,x_clause,אֶת־חַ֣ג הַמַּצֹּות֮ תִּשְׁמֹר֒ שִׁבְעַ֨ת יָמִ֜ים תֹּאכַ֤ל מַצֹּות֙ אֲשֶׁ֣ר צִוִּיתִ֔ךָ לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב כִּ֚י בְּחֹ֣דֶשׁ הָֽאָבִ֔יב יָצָ֖אתָ מִמִּצְרָֽיִם׃ ,שִׁבְעַ֨ת יָמִ֜ים תֹּאכַ֤ל מַצֹּות֙ ,שִׁבְעַ֨ת יָמִ֜ים ,Time
374,437259,Exodus 34:21,x_clause,שֵׁ֤שֶׁת יָמִים֙ תַּעֲבֹ֔ד וּבַיֹּ֥ום הַשְּׁבִיעִ֖י תִּשְׁבֹּ֑ת בֶּחָרִ֥ישׁ וּבַקָּצִ֖יר תִּשְׁבֹּֽת׃ ,שֵׁ֤שֶׁת יָמִים֙ תַּעֲבֹ֔ד ,שֵׁ֤שֶׁת יָמִים֙ ,Time
462,438594,Leviticus 8:33,x_clause,וּמִפֶּתַח֩ אֹ֨הֶל מֹועֵ֜ד לֹ֤א תֵֽצְאוּ֙ שִׁבְעַ֣ת יָמִ֔ים עַ֚ד יֹ֣ום מְלֹ֔את יְמֵ֖י מִלֻּאֵיכֶ֑ם כִּ֚י שִׁבְעַ֣ת יָמִ֔ים יְמַלֵּ֖א אֶת־יֶדְכֶֽם׃ ,כִּ֚י שִׁבְעַ֣ת יָמִ֔ים יְמַלֵּ֖א אֶת־יֶדְכֶֽם׃ ,שִׁבְעַ֣ת יָמִ֔ים ,Time
465,438617,Leviticus 9:4,x_clause,וְשֹׁ֨ור וָאַ֜יִל לִשְׁלָמִ֗ים לִזְבֹּ֨חַ֙ לִפְנֵ֣י יְהוָ֔ה וּמִנְחָ֖ה בְּלוּלָ֣ה בַשָּׁ֑מֶן כִּ֣י הַיֹּ֔ום יְהוָ֖ה נִרְאָ֥ה אֲלֵיכֶֽם׃ ,כִּ֣י הַיֹּ֔ום יְהוָ֖ה נִרְאָ֥ה אֲלֵיכֶֽם׃ ,הַיֹּ֔ום ,Time
473,438755,Leviticus 10:19,x_clause,וַיְדַבֵּ֨ר אַהֲרֹ֜ן אֶל־מֹשֶׁ֗ה הֵ֣ן הַ֠יֹּום הִקְרִ֨יבוּ אֶת־חַטָּאתָ֤ם וְאֶת־עֹֽלָתָם֙ לִפְנֵ֣י יְהוָ֔ה וַתִּקְרֶ֥אנָה אֹתִ֖י כָּאֵ֑לֶּה וְאָכַ֤לְתִּי חַטָּאת֙ הַיֹּ֔ום הַיִּיטַ֖ב בְּעֵינֵ֥י יְהוָֽה׃ ,הֵ֣ן הַ֠יֹּום הִקְרִ֨יבוּ אֶת־חַטָּאתָ֤ם וְאֶת־עֹֽלָתָם֙ לִפְנֵ֣י יְהוָ֔ה ,הַ֠יֹּום ,Time
722,442103,Numbers 11:19,x_clause,לֹ֣א יֹ֥ום אֶחָ֛ד תֹּאכְל֖וּן וְלֹ֣א יֹומָ֑יִם וְלֹ֣א׀ חֲמִשָּׁ֣ה יָמִ֗ים וְלֹא֙ עֲשָׂרָ֣ה יָמִ֔ים וְלֹ֖א עֶשְׂרִ֥ים יֹֽום׃ ,לֹ֣א יֹ֥ום אֶחָ֛ד תֹּאכְל֖וּן ,יֹ֥ום אֶחָ֛ד ,Time
887,445154,Deuteronomy 2:25,x_clause,הַיֹּ֣ום הַזֶּ֗ה אָחֵל֙ תֵּ֤ת פַּחְדְּךָ֙ וְיִרְאָ֣תְךָ֔ עַל־פְּנֵי֙ הָֽעַמִּ֔ים תַּ֖חַת כָּל־הַשָּׁמָ֑יִם אֲשֶׁ֤ר יִשְׁמְעוּן֙ שִׁמְעֲךָ֔ וְרָגְז֥וּ וְחָל֖וּ מִפָּנֶֽיךָ׃ ,הַיֹּ֣ום הַזֶּ֗ה אָחֵל֙ ,הַיֹּ֣ום הַזֶּ֗ה ,Time
902,445576,Deuteronomy 5:24,x_clause,וַתֹּאמְר֗וּ הֵ֣ן הֶרְאָ֜נוּ יְהוָ֤ה אֱלֹהֵ֨ינוּ֙ אֶת־כְּבֹדֹ֣ו וְאֶת־גָּדְלֹ֔ו וְאֶת־קֹלֹ֥ו שָׁמַ֖עְנוּ מִתֹּ֣וךְ הָאֵ֑שׁ הַיֹּ֤ום הַזֶּה֙ רָאִ֔ינוּ כִּֽי־יְדַבֵּ֧ר אֱלֹהִ֛ים אֶת־הָֽאָדָ֖ם וָחָֽי׃ ,הַיֹּ֤ום הַזֶּה֙ רָאִ֔ינוּ ,הַיֹּ֤ום הַזֶּה֙ ,Time
983,447706,Deuteronomy 27:9,x_clause,וַיְדַבֵּ֤ר מֹשֶׁה֙ וְהַכֹּהֲנִ֣ים הַלְוִיִּ֔ם אֶ֥ל כָּל־יִשְׂרָאֵ֖ל לֵאמֹ֑ר הַסְכֵּ֤ת׀ וּשְׁמַע֙ יִשְׂרָאֵ֔ל הַיֹּ֤ום הַזֶּה֙ נִהְיֵ֣יתָֽ לְעָ֔ם לַיהוָ֖ה אֱלֹהֶֽיךָ׃ ,הַיֹּ֤ום הַזֶּה֙ נִהְיֵ֣יתָֽ לְעָ֔ם לַיהוָ֖ה אֱלֹהֶֽיךָ׃ ,הַיֹּ֤ום הַזֶּה֙ ,Time
1024,448970,Joshua 3:7,x_clause,וַיֹּ֤אמֶר יְהוָה֙ אֶל־יְהֹושֻׁ֔עַ הַיֹּ֣ום הַזֶּ֗ה אָחֵל֙ גַּדֶּלְךָ֔ בְּעֵינֵ֖י כָּל־יִשְׂרָאֵ֑ל אֲשֶׁר֙ יֵֽדְע֔וּן כִּ֗י כַּאֲשֶׁ֥ר הָיִ֛יתִי עִם־מֹשֶׁ֖ה אֶהְיֶ֥ה עִמָּֽךְ׃ ,הַיֹּ֣ום הַזֶּ֗ה אָחֵל֙ ,הַיֹּ֣ום הַזֶּ֗ה ,Time
1035,449126,Joshua 5:6,x_clause,כִּ֣י׀ אַרְבָּעִ֣ים שָׁנָ֗ה הָלְכ֣וּ בְנֵֽי־יִשְׂרָאֵל֮ בַּמִּדְבָּר֒ עַד־תֹּ֨ם כָּל־הַגֹּ֜וי אַנְשֵׁ֤י הַמִּלְחָמָה֙ הַיֹּצְאִ֣ים מִמִּצְרַ֔יִם אֲשֶׁ֥ר לֹֽא־שָׁמְע֖וּ בְּקֹ֣ול יְהוָ֑ה אֲשֶׁ֨ר נִשְׁבַּ֤ע יְהוָה֙ לָהֶ֔ם לְבִלְתִּ֞י הַרְאֹותָ֣ם אֶת־הָאָ֗רֶץ אֲשֶׁר֩ נִשְׁבַּ֨ע יְהוָ֤ה לַֽאֲבֹותָם֙ לָ֣תֶת לָ֔נוּ אֶ֛רֶץ זָבַ֥ת חָלָ֖ב וּדְבָֽשׁ׃ ,כִּ֣י׀ אַרְבָּעִ֣ים שָׁנָ֗ה הָלְכ֣וּ בְנֵֽי־יִשְׂרָאֵל֮ בַּמִּדְבָּר֒ ,אַרְבָּעִ֣ים שָׁנָ֗ה ,Time
1037,449144,Joshua 5:9,x_clause,וַיֹּ֤אמֶר יְהוָה֙ אֶל־יְהֹושֻׁ֔עַ הַיֹּ֗ום גַּלֹּ֛ותִי אֶת־חֶרְפַּ֥ת מִצְרַ֖יִם מֵעֲלֵיכֶ֑ם וַיִּקְרָ֞א שֵׁ֣ם הַמָּקֹ֤ום הַהוּא֙ גִּלְגָּ֔ל עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ ,הַיֹּ֗ום גַּלֹּ֛ותִי אֶת־חֶרְפַּ֥ת מִצְרַ֖יִם מֵעֲלֵיכֶ֑ם ,הַיֹּ֗ום ,Time
1060,449743,Joshua 10:9,x_clause,וַיָּבֹ֧א אֲלֵיהֶ֛ם יְהֹושֻׁ֖עַ פִּתְאֹ֑ם כָּל־הַלַּ֕יְלָה עָלָ֖ה מִן־הַגִּלְגָּֽל׃ ,כָּל־הַלַּ֕יְלָה עָלָ֖ה מִן־הַגִּלְגָּֽל׃ ,כָּל־הַלַּ֕יְלָה ,Time
1070,449966,Joshua 11:18,x_clause,יָמִ֣ים רַבִּ֗ים עָשָׂ֧ה יְהֹושֻׁ֛עַ אֶת־כָּל־הַמְּלָכִ֥ים הָאֵ֖לֶּה מִלְחָמָֽה׃ ,יָמִ֣ים רַבִּ֗ים עָשָׂ֧ה יְהֹושֻׁ֛עַ אֶת־כָּל־הַמְּלָכִ֥ים הָאֵ֖לֶּה מִלְחָמָֽה׃ ,יָמִ֣ים רַבִּ֗ים ,Time
1095,450859,Joshua 22:31,x_clause,וַיֹּ֣אמֶר פִּֽינְחָ֣ס בֶּן־אֶלְעָזָ֣ר הַכֹּהֵ֡ן אֶל־בְּנֵי־רְאוּבֵ֨ן וְאֶל־בְּנֵי־גָ֜ד וְאֶל־בְּנֵ֣י מְנַשֶּׁ֗ה הַיֹּ֤ום׀ יָדַ֨עְנוּ֙ כִּֽי־בְתֹוכֵ֣נוּ יְהוָ֔ה אֲשֶׁ֛ר לֹֽא־מְעַלְתֶּ֥ם בַּֽיהוָ֖ה הַמַּ֣עַל הַזֶּ֑ה אָ֗ז הִצַּלְתֶּ֛ם אֶת־בְּנֵ֥י יִשְׂרָאֵ֖ל מִיַּ֥ד יְהוָֽה׃ ,הַיֹּ֤ום׀ יָדַ֨עְנוּ֙ ,הַיֹּ֤ום׀ ,Time
1147,452653,Judges 11:40,x_clause,מִיָּמִ֣ים׀ יָמִ֗ימָה תֵּלַ֨כְנָה֙ בְּנֹ֣ות יִשְׂרָאֵ֔ל לְתַנֹּ֕ות לְבַת־יִפְתָּ֖ח הַגִּלְעָדִ֑י אַרְבַּ֥עַת יָמִ֖ים בַּשָּׁנָֽה׃ ס ,מִיָּמִ֣ים׀ יָמִ֗ימָה תֵּלַ֨כְנָה֙ בְּנֹ֣ות יִשְׂרָאֵ֔ל ,מִיָּמִ֣ים׀ יָמִ֗ימָה ,Time
1152,452836,Judges 13:23,x_clause,וַתֹּ֧אמֶר לֹ֣ו אִשְׁתֹּ֗ו לוּ֩ חָפֵ֨ץ יְהוָ֤ה לַהֲמִיתֵ֨נוּ֙ לֹֽא־לָקַ֤ח מִיָּדֵ֨נוּ֙ עֹלָ֣ה וּמִנְחָ֔ה וְלֹ֥א הֶרְאָ֖נוּ אֶת־כָּל־אֵ֑לֶּה וְכָעֵ֕ת לֹ֥א הִשְׁמִיעָ֖נוּ כָּזֹֽאת׃ ,וְכָעֵ֕ת לֹ֥א הִשְׁמִיעָ֖נוּ כָּזֹֽאת׃ ,כָעֵ֕ת ,Time
1209,454822,1_Samuel 9:9,x_clause,לְפָנִ֣ים׀ בְּיִשְׂרָאֵ֗ל כֹּֽה־אָמַ֤ר הָאִישׁ֙ בְּלֶכְתֹּו֙ לִדְרֹ֣ושׁ אֱלֹהִ֔ים לְכ֥וּ וְנֵלְכָ֖ה עַד־הָרֹאֶ֑ה כִּ֤י לַנָּבִיא֙ הַיֹּ֔ום יִקָּרֵ֥א לְפָנִ֖ים הָרֹאֶֽה׃ ,לְפָנִ֣ים׀ בְּיִשְׂרָאֵ֗ל כֹּֽה־אָמַ֤ר הָאִישׁ֙ ,לְפָנִ֣ים׀ ,Time
1211,454845,1_Samuel 9:12,x_clause,וַתַּעֲנֶ֧ינָה אֹותָ֛ם וַתֹּאמַ֥רְנָה יֵּ֖שׁ הִנֵּ֣ה לְפָנֶ֑יךָ מַהֵ֣ר׀ עַתָּ֗ה כִּ֤י הַיֹּום֙ בָּ֣א לָעִ֔יר כִּ֣י זֶ֧בַח הַיֹּ֛ום לָעָ֖ם בַּבָּמָֽה׃ ,כִּ֤י הַיֹּום֙ בָּ֣א לָעִ֔יר ,הַיֹּום֙ ,Time
1212,454858,1_Samuel 9:13,x_clause,כְּבֹאֲכֶ֣ם הָעִ֣יר כֵּ֣ן תִּמְצְא֣וּן אֹתֹ֡ו בְּטֶרֶם֩ יַעֲלֶ֨ה הַבָּמָ֜תָה לֶאֱכֹ֗ל כִּ֠י לֹֽא־יֹאכַ֤ל הָעָם֙ עַד־בֹּאֹ֔ו כִּֽי־הוּא֙ יְבָרֵ֣ךְ הַזֶּ֔בַח אַחֲרֵי־כֵ֖ן יֹאכְל֣וּ הַקְּרֻאִ֑ים וְעַתָּ֣ה עֲל֔וּ כִּֽי־אֹתֹ֥ו כְהַיֹּ֖ום תִּמְצְא֥וּן אֹתֹֽו׃ ,כְהַיֹּ֖ום תִּמְצְא֥וּן אֹתֹֽו׃ ,כְהַיֹּ֖ום ,Time
1213,454868,1_Samuel 9:16,x_clause,כָּעֵ֣ת׀ מָחָ֡ר אֶשְׁלַח֩ אֵלֶ֨יךָ אִ֜ישׁ מֵאֶ֣רֶץ בִּנְיָמִ֗ן וּמְשַׁחְתֹּ֤ו לְנָגִיד֙ עַל־עַמִּ֣י יִשְׂרָאֵ֔ל וְהֹושִׁ֥יעַ אֶת־עַמִּ֖י מִיַּ֣ד פְּלִשְׁתִּ֑ים כִּ֤י רָאִ֨יתִי֙ אֶת־עַמִּ֔י כִּ֛י בָּ֥אָה צַעֲקָתֹ֖ו אֵלָֽי׃ ,כָּעֵ֣ת׀ מָחָ֡ר אֶשְׁלַח֩ אֵלֶ֨יךָ אִ֜ישׁ מֵאֶ֣רֶץ בִּנְיָמִ֗ן ,כָּעֵ֣ת׀ מָחָ֡ר ,Time
1215,454987,1_Samuel 10:8,x_clause,וְיָרַדְתָּ֣ לְפָנַי֮ הַגִּלְגָּל֒ וְהִנֵּ֤ה אָֽנֹכִי֙ יֹרֵ֣ד אֵלֶ֔יךָ לְהַעֲלֹ֣ות עֹלֹ֔ות לִזְבֹּ֖חַ זִבְחֵ֣י שְׁלָמִ֑ים שִׁבְעַ֨ת יָמִ֤ים תֹּוחֵל֙ עַד־בֹּואִ֣י אֵלֶ֔יךָ וְהֹודַעְתִּ֣י לְךָ֔ אֵ֖ת אֲשֶׁ֥ר תַּעֲשֶֽׂה׃ ,שִׁבְעַ֨ת יָמִ֤ים תֹּוחֵל֙ ,שִׁבְעַ֨ת יָמִ֤ים ,Time
1218,455146,1_Samuel 11:13,x_clause,וַיֹּ֣אמֶר שָׁא֔וּל לֹֽא־יוּמַ֥ת אִ֖ישׁ בַּיֹּ֣ום הַזֶּ֑ה כִּ֥י הַיֹּ֛ום עָשָֽׂה־יְהוָ֥ה תְּשׁוּעָ֖ה בְּיִשְׂרָאֵֽל׃ ס ,כִּ֥י הַיֹּ֛ום עָשָֽׂה־יְהוָ֥ה תְּשׁוּעָ֖ה בְּיִשְׂרָאֵֽל׃ ס ,הַיֹּ֛ום ,Time
1222,455280,1_Samuel 13:1,x_clause,בֶּן־שָׁנָ֖ה שָׁא֣וּל בְּמָלְכֹ֑ו וּשְׁתֵּ֣י שָׁנִ֔ים מָלַ֖ךְ עַל־יִשְׂרָאֵֽל׃ ,וּשְׁתֵּ֣י שָׁנִ֔ים מָלַ֖ךְ עַל־יִשְׂרָאֵֽל׃ ,שְׁתֵּ֣י שָׁנִ֔ים ,Time
1253,456120,1_Samuel 17:46,x_clause,הַיֹּ֣ום הַזֶּ֡ה יְסַגֶּרְךָ֩ יְהוָ֨ה בְּיָדִ֜י וְהִכִּיתִ֗ךָ וַהֲסִרֹתִ֤י אֶת־רֹֽאשְׁךָ֙ מֵעָלֶ֔יךָ וְנָ֨תַתִּ֜י פֶּ֣גֶר מַחֲנֵ֤ה פְלִשְׁתִּים֙ הַיֹּ֣ום הַזֶּ֔ה לְעֹ֥וף הַשָּׁמַ֖יִם וּלְחַיַּ֣ת הָאָ֑רֶץ וְיֵֽדְעוּ֙ כָּל־הָאָ֔רֶץ כִּ֛י יֵ֥שׁ אֱלֹהִ֖ים לְיִשְׂרָאֵֽל׃ ,הַיֹּ֣ום הַזֶּ֡ה יְסַגֶּרְךָ֩ יְהוָ֨ה בְּיָדִ֜י ,הַיֹּ֣ום הַזֶּ֡ה ,Time
1270,456821,1_Samuel 22:15,x_clause,הַיֹּ֧ום הַחִלֹּ֛תִי לִשְׁאָל־לֹ֥ו בֵאלֹהִ֖ים חָלִ֣ילָה לִּ֑י אַל־יָשֵׂם֩ הַמֶּ֨לֶךְ בְּעַבְדֹּ֤ו דָבָר֙ בְּכָל־בֵּ֣ית אָבִ֔י כִּ֠י לֹֽא־יָדַ֤ע עַבְדְּךָ֙ בְּכָל־זֹ֔את דָּבָ֥ר קָטֹ֖ן אֹ֥ו גָדֹֽול׃ ,הַיֹּ֧ום הַחִלֹּ֛תִי ,הַיֹּ֧ום ,Time
1272,457058,1_Samuel 24:11,x_clause,הִנֵּה֩ הַיֹּ֨ום הַזֶּ֜ה רָא֣וּ עֵינֶ֗יךָ אֵ֣ת אֲשֶׁר־נְתָנְךָ֩ יְהוָ֨ה׀ הַיֹּ֤ום׀ בְּיָדִי֙ בַּמְּעָרָ֔ה וְאָמַ֥ר לַהֲרָגֲךָ֖ וַתָּ֣חָס עָלֶ֑יךָ וָאֹמַ֗ר לֹא־אֶשְׁלַ֤ח יָדִי֙ בַּֽאדֹנִ֔י כִּי־מְשִׁ֥יחַ יְהוָ֖ה הֽוּא׃ ,הִנֵּה֩ הַיֹּ֨ום הַזֶּ֜ה רָא֣וּ עֵינֶ֗יךָ ,הַיֹּ֨ום הַזֶּ֜ה ,Time
1274,457163,1_Samuel 25:8,x_clause,שְׁאַ֨ל אֶת־נְעָרֶ֜יךָ וְיַגִּ֣ידוּ לָ֗ךְ וְיִמְצְא֨וּ הַנְּעָרִ֥ים חֵן֙ בְּעֵינֶ֔יךָ כִּֽי־עַל־יֹ֥ום טֹ֖וב בָּ֑נוּ תְּנָה־נָּ֗א אֵת֩ אֲשֶׁ֨ר תִּמְצָ֤א יָֽדְךָ֙ לַעֲבָדֶ֔יךָ וּלְבִנְךָ֖ לְדָוִֽד׃ ,כִּֽי־עַל־יֹ֥ום טֹ֖וב בָּ֑נוּ ,עַל־יֹ֥ום טֹ֖וב ,Time
