token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
ב.ה.שׁנה.ה.היא,ב,3,,,Judges 10:8,בַּשָּׁנָ֖ה הַהִ֑יא ,727017,וַֽיִּרְעֲצ֤וּ וַיְרֹֽצְצוּ֙ אֶת־בְּנֵ֣י יִשְׂרָאֵ֔ל בַּשָּׁנָ֖ה הַהִ֑יא שְׁמֹנֶ֨ה עֶשְׂרֵ֜ה שָׁנָ֗ה אֶֽת־כָּל־בְּנֵ֤י יִשְׂרָאֵל֙ אֲשֶׁר֙ בְּעֵ֣בֶר הַיַּרְדֵּ֔ן בְּאֶ֥רֶץ הָאֱמֹרִ֖י אֲשֶׁ֥ר בַּגִּלְעָֽד׃ 
ב.ה.שׁנה.ה.היא.ב.ה.חדשׁ.ה.שׁביעי,ב,1,,,Jeremiah 28:17,בַּשָּׁנָ֣ה הַהִ֑יא בַּחֹ֖דֶשׁ הַשְּׁבִיעִֽי׃ פ ,798128,וַיָּ֛מָת חֲנַנְיָ֥ה הַנָּבִ֖יא בַּשָּׁנָ֣ה הַהִ֑יא בַּחֹ֖דֶשׁ הַשְּׁבִיעִֽי׃ פ 
ב.ה.שׁנה.ה.היא.ב.ראשׁית.ממלכת.צדקיה.מלך.יהודה,ב,1,,,Jeremiah 28:1,בַּשָּׁנָ֣ה הַהִ֗יא בְּרֵאשִׁית֙ מַמְלֶ֨כֶת֙ צִדְקִיָּ֣ה מֶֽלֶךְ־יְהוּדָ֔ה ,797941,וַיְהִ֣י׀ בַּשָּׁנָ֣ה הַהִ֗יא בְּרֵאשִׁית֙ מַמְלֶ֨כֶת֙ צִדְקִיָּ֣ה מֶֽלֶךְ־יְהוּדָ֔ה בַּשָּׁנָה֙ הָֽרְבִעִ֔ית בַּחֹ֖דֶשׁ הַחֲמִישִׁ֑י אָמַ֣ר אֵלַ֡י חֲנַנְיָה֩ בֶן־עַזּ֨וּר הַנָּבִ֜יא אֲשֶׁ֤ר מִגִּבְעֹון֙ בְּבֵ֣ית יְהוָ֔ה לְעֵינֵ֧י הַכֹּהֲנִ֛ים וְכָל־הָעָ֖ם לֵאמֹֽר׃ 
ב.ה.שׁנה.ה.חמישׁית.ל.ה.מלך.רחבעם,ב,2,,,2_Chronicles 12:2,בַּשָּׁנָ֤ה הַֽחֲמִישִׁית֙ לַמֶּ֣לֶךְ רְחַבְעָ֔ם ,897541,וַיְהִ֞י בַּשָּׁנָ֤ה הַֽחֲמִישִׁית֙ לַמֶּ֣לֶךְ רְחַבְעָ֔ם עָלָ֛ה שִׁישַׁ֥ק מֶֽלֶךְ־מִצְרַ֖יִם עַל־יְרוּשָׁלִָ֑ם כִּ֥י מָעֲל֖וּ בַּיהוָֽה׃ 
ב.ה.שׁנה.ה.חמישׁת,ב,1,,,Leviticus 19:25,בַשָּׁנָ֣ה הַחֲמִישִׁ֗ת ,689102,וּבַשָּׁנָ֣ה הַחֲמִישִׁ֗ת תֹּֽאכְלוּ֙ אֶת־פִּרְיֹ֔ו לְהֹוסִ֥יף לָכֶ֖ם תְּבוּאָתֹ֑ו אֲנִ֖י יְהוָ֥ה אֱלֹהֵיכֶֽם׃ 
ב.ה.שׁנה.ה.עשׂירית,ב,1,,,Ezekiel 29:1,בַּשָּׁנָה֙ הָעֲשִׂירִ֔ית ,815861,בַּשָּׁנָה֙ הָעֲשִׂירִ֔ית בָּעֲשִׂרִ֕י בִּשְׁנֵ֥ים עָשָׂ֖ר לַחֹ֑דֶשׁ הָיָ֥ה דְבַר־יְהוָ֖ה אֵלַ֥י לֵאמֹֽר׃ 
ב.ה.שׁנה.ה.ראשׁונה.ב.ה.חדשׁ.ה.ראשׁון,ב,1,,,2_Chronicles 29:3,בַשָּׁנָה֩ הָרִאשֹׁונָ֨ה בַּחֹ֣דֶשׁ הָרִאשֹׁ֗ון ,902042,ה֣וּא בַשָּׁנָה֩ הָרִאשֹׁונָ֨ה לְמָלְכֹ֜ו בַּחֹ֣דֶשׁ הָרִאשֹׁ֗ון פָּתַ֛ח אֶת־דַּלְתֹ֥ות בֵּית־יְהוָ֖ה וַֽיְחַזְּקֵֽם׃ 
ב.ה.שׁנה.ה.רביעית,ב,1,,,1_Kings 6:37,בַּשָּׁנָה֙ הָֽרְבִיעִ֔ית ,756017,בַּשָּׁנָה֙ הָֽרְבִיעִ֔ית יֻסַּ֖ד בֵּ֣ית יְהוָ֑ה בְּיֶ֖רַח זִֽו׃ 
ב.ה.שׁנה.ה.רביעית.ב.חדשׁ.זו,ב,1,,,1_Kings 6:1,בַּשָּׁנָ֨ה הָרְבִיעִ֜ית בְּחֹ֣דֶשׁ זִ֗ו ,755680,וַיְהִ֣י בִשְׁמֹונִ֣ים שָׁנָ֣ה וְאַרְבַּ֣ע מֵאֹ֣ות שָׁנָ֡ה לְצֵ֣את בְּנֵֽי־יִשְׂרָאֵ֣ל מֵאֶֽרֶץ־מִצְרַיִם֩ בַּשָּׁנָ֨ה הָרְבִיעִ֜ית בְּחֹ֣דֶשׁ זִ֗ו ה֚וּא הַחֹ֣דֶשׁ הַשֵּׁנִ֔י לִמְלֹ֥ךְ שְׁלֹמֹ֖ה עַל־יִשְׂרָאֵ֑ל וַיִּ֥בֶן הַבַּ֖יִת לַיהוָֽה׃ 
ב.ה.שׁנה.ה.רביעית.ל.ה.מלך.חזקיהו,ב,1,,,2_Kings 18:9,בַּשָּׁנָ֤ה הָֽרְבִיעִית֙ לַמֶּ֣לֶךְ חִזְקִיָּ֔הוּ ,771299,וַֽיְהִ֞י בַּשָּׁנָ֤ה הָֽרְבִיעִית֙ לַמֶּ֣לֶךְ חִזְקִיָּ֔הוּ הִ֚יא הַשָּׁנָ֣ה הַשְּׁבִיעִ֔ית לְהֹושֵׁ֥עַ בֶּן־אֵלָ֖ה מֶ֣לֶךְ יִשְׂרָאֵ֑ל עָלָ֞ה שַׁלְמַנְאֶ֧סֶר מֶֽלֶךְ־אַשּׁ֛וּר עַל־שֹׁמְרֹ֖ון וַיָּ֥צַר עָלֶֽיהָ׃ 
ב.ה.שׁנה.ה.רביעת,ב,1,,,Leviticus 19:24,בַשָּׁנָה֙ הָרְבִיעִ֔ת ,689095,וּבַשָּׁנָה֙ הָרְבִיעִ֔ת יִהְיֶ֖ה כָּל־פִּרְיֹ֑ו קֹ֥דֶשׁ הִלּוּלִ֖ים לַיהוָֽה׃ 
ב.ה.שׁנה.ה.רבעית.ל.יהויקים.בן.יאשׁיהו.מלך.יהודה,ב,2,,,Jeremiah 45:1,בַּשָּׁנָה֙ הָֽרְבִעִ֔ית לִיהֹויָקִ֧ים בֶּן־יֹאשִׁיָּ֛הוּ מֶ֥לֶךְ יְהוּדָ֖ה ,803671,הַדָּבָ֗ר אֲשֶׁ֤ר דִּבֶּר֙ יִרְמְיָ֣הוּ הַנָּבִ֔יא אֶל־בָּר֖וּךְ בֶּֽן־נֵֽרִיָּ֑ה בְּכָתְבֹו֩ אֶת־הַדְּבָרִ֨ים הָאֵ֤לֶּה עַל־סֵ֨פֶר֙ מִפִּ֣י יִרְמְיָ֔הוּ בַּשָּׁנָה֙ הָֽרְבִעִ֔ית לִיהֹויָקִ֧ים בֶּן־יֹאשִׁיָּ֛הוּ מֶ֥לֶךְ יְהוּדָ֖ה לֵאמֹֽר׃ ס 
ב.ה.שׁנה.ה.שׁביעית,ב,2,,,2_Kings 11:4,בַשָּׁנָ֣ה הַ֠שְּׁבִיעִית ,768846,וּבַשָּׁנָ֣ה הַ֠שְּׁבִיעִית שָׁלַ֨ח יְהֹויָדָ֜ע וַיִּקַּ֣ח׀ אֶת־שָׂרֵ֣י הַמֵּאֹ֗ות לַכָּרִי֙ וְלָ֣רָצִ֔ים וַיָּבֵ֥א אֹתָ֛ם אֵלָ֖יו בֵּ֣ית יְהוָ֑ה וַיִּכְרֹת֩ לָהֶ֨ם בְּרִ֜ית וַיַּשְׁבַּ֤ע אֹתָם֙ בְּבֵ֣ית יְהוָ֔ה וַיַּ֥רְא אֹתָ֖ם אֶת־בֶּן־הַמֶּֽלֶךְ׃ 
ב.ה.שׁנה.ה.שׁביעת,ב,3,,,Deuteronomy 15:12,בַשָּׁנָה֙ הַשְּׁבִיעִ֔ת ,709427,כִּֽי־יִמָּכֵ֨ר לְךָ֜ אָחִ֣יךָ הָֽעִבְרִ֗י אֹ֚ו הָֽעִבְרִיָּ֔ה וַעֲבָֽדְךָ֖ שֵׁ֣שׁ שָׁנִ֑ים וּבַשָּׁנָה֙ הַשְּׁבִיעִ֔ת תְּשַׁלְּחֶ֥נּוּ חָפְשִׁ֖י מֵעִמָּֽךְ׃ 
ב.ה.שׁנה.ה.שׁלישׁית,ב,4,,,Isaiah 37:30,בַשָּׁנָ֣ה הַשְּׁלִישִׁ֗ית ,782011,וְזֶה־לְּךָ֣ הָאֹ֔ות אָכֹ֤ול הַשָּׁנָה֙ סָפִ֔יחַ וּבַשָּׁנָ֥ה הַשֵּׁנִ֖ית שָׁחִ֑יס וּבַשָּׁנָ֣ה הַשְּׁלִישִׁ֗ית זִרְע֧וּ וְקִצְר֛וּ וְנִטְע֥וּ כְרָמִ֖ים וְאִכְל֥וּ פִרְיָֽם׃ 
ב.ה.שׁנה.ה.שׁנית,ב,6,,,Isaiah 37:30,בַשָּׁנָ֥ה הַשֵּׁנִ֖ית ,782008,וְזֶה־לְּךָ֣ הָאֹ֔ות אָכֹ֤ול הַשָּׁנָה֙ סָפִ֔יחַ וּבַשָּׁנָ֥ה הַשֵּׁנִ֖ית שָׁחִ֑יס וּבַשָּׁנָ֣ה הַשְּׁלִישִׁ֗ית זִרְע֧וּ וְקִצְר֛וּ וְנִטְע֥וּ כְרָמִ֖ים וְאִכְל֥וּ פִרְיָֽם׃ 
ב.ה.שׁנה.ה.שׁנית.ו.ה.שׁלשׁית,ב,1,,,2_Chronicles 27:5,בַשָּׁנָ֥ה הַשֵּׁנִ֖ית וְהַשְּׁלִשִֽׁית׃ ,901653,וְ֠הוּא נִלְחַ֞ם עִם־מֶ֣לֶךְ בְּנֵי־עַמֹּון֮ וַיֶּחֱזַ֣ק עֲלֵיהֶם֒ וַיִּתְּנוּ־לֹ֨ו בְנֵֽי־עַמֹּ֜ון בַּשָּׁנָ֣ה הַהִ֗יא מֵאָה֙ כִּכַּר־כֶּ֔סֶף וַעֲשֶׂ֨רֶת אֲלָפִ֤ים כֹּרִים֙ חִטִּ֔ים וּשְׂעֹורִ֖ים עֲשֶׂ֣רֶת אֲלָפִ֑ים זֹ֗את הֵשִׁ֤יבוּ לֹו֙ בְּנֵ֣י עַמֹּ֔ון ס וּבַשָּׁנָ֥ה הַשֵּׁנִ֖ית וְהַשְּׁלִשִֽׁית׃ 
ב.ה.שׁנה.ה.שׁשׁית,ב,2,,,Leviticus 25:21,בַּשָּׁנָ֖ה הַשִּׁשִּׁ֑ית ,690997,וְצִוִּ֤יתִי אֶת־בִּרְכָתִי֙ לָכֶ֔ם בַּשָּׁנָ֖ה הַשִּׁשִּׁ֑ית וְעָשָׂת֙ אֶת־הַתְּבוּאָ֔ה לִשְׁלֹ֖שׁ הַשָּׁנִֽים׃ 
ב.ה.שׁנה.ה.תשׁיעית,ב,1,,,Ezekiel 24:1,בַּשָּׁנָ֤ה הַתְּשִׁיעִית֙ ,814473,וַיְהִי֩ דְבַר־יְהוָ֨ה אֵלַ֜י בַּשָּׁנָ֤ה הַתְּשִׁיעִית֙ בַּחֹ֣דֶשׁ הָעֲשִׂירִ֔י בֶּעָשֹׂ֥ור לַחֹ֖דֶשׁ לֵאמֹֽר׃ 
ב.ה.שׁנה.ה.תשׁעית.ב.ה.חדשׁ.ה.עשׂירי.ב.ה.עשׂור.ל.ה.חדשׁ,ב,1,,,Jeremiah 52:4,בַשָּׁנָ֨ה הַתְּשִׁעִ֜ית בַּחֹ֣דֶשׁ הָעֲשִׂירִי֮ בֶּעָשֹׂ֣ור לַחֹדֶשׁ֒ ,806419,וַיְהִי֩ בַשָּׁנָ֨ה הַתְּשִׁעִ֜ית לְמָלְכֹ֗ו בַּחֹ֣דֶשׁ הָעֲשִׂירִי֮ בֶּעָשֹׂ֣ור לַחֹדֶשׁ֒ בָּ֠א נְבוּכַדְרֶאצַּ֨ר מֶֽלֶךְ־בָּבֶ֜ל ה֤וּא וְכָל־חֵילֹו֙ עַל־יְר֣וּשָׁלִַ֔ם וַֽיַּחֲנ֖וּ עָלֶ֑יהָ וַיִּבְנ֥וּ עָלֶ֛יהָ דָּיֵ֖ק סָבִֽיב׃ 
ב.ה.שׁנים.ה.אלה,ב,1,,,2_Chronicles 14:5,בַּשָּׁנִ֣ים הָאֵ֔לֶּה ,898048,וַיִּ֛בֶן עָרֵ֥י מְצוּרָ֖ה בִּיהוּדָ֑ה כִּֽי־שָׁקְטָ֣ה הָאָ֗רֶץ וְאֵין־עִמֹּ֤ו מִלְחָמָה֙ בַּשָּׁנִ֣ים הָאֵ֔לֶּה כִּֽי־הֵנִ֥יחַ יְהוָ֖ה לֹֽו׃ 
ב.ה.שׁנים.עד.שׁנת.ה.יבל,ב,1,,,Leviticus 25:52,בַּשָּׁנִ֛ים עַד־שְׁנַ֥ת הַיֹּבֵ֖ל ,691360,וְאִם־מְעַ֞ט נִשְׁאַ֧ר בַּשָּׁנִ֛ים עַד־שְׁנַ֥ת הַיֹּבֵ֖ל וְחִשַּׁב־לֹ֑ו כְּפִ֣י שָׁנָ֔יו יָשִׁ֖יב אֶת־גְּאֻלָּתֹֽו׃ 
ב.ה.שׁנת.ה.עשׂרית.ל.צדקיהו.מלך.יהודה,ב,1,,,Jeremiah 32:1,בַּשָּׁנָה֙ הָעֲשִׂרִ֔ית לְצִדְקִיָּ֖הוּ מֶ֣לֶךְ יְהוּדָ֑ה ,799389,הַדָּבָ֞ר אֲשֶׁר־הָיָ֤ה אֶֽל־יִרְמְיָ֨הוּ֙ מֵאֵ֣ת יְהוָ֔ה בַּשָּׁנָה֙ הָעֲשִׂרִ֔ית לְצִדְקִיָּ֖הוּ מֶ֣לֶךְ יְהוּדָ֑ה הִ֧יא הַשָּׁנָ֛ה שְׁמֹנֶֽה־עֶשְׂרֵ֥ה שָׁנָ֖ה לִנְבֽוּכַדְרֶאצַּֽר׃ 
ב.ה.שׁנת.ה.רבעית.ב.ה.חדשׁ.ה.חמישׁי,ב,1,,,Jeremiah 28:1,בַּשָּׁנָה֙ הָֽרְבִעִ֔ית בַּחֹ֖דֶשׁ הַחֲמִישִׁ֑י ,797942,וַיְהִ֣י׀ בַּשָּׁנָ֣ה הַהִ֗יא בְּרֵאשִׁית֙ מַמְלֶ֨כֶת֙ צִדְקִיָּ֣ה מֶֽלֶךְ־יְהוּדָ֔ה בַּשָּׁנָה֙ הָֽרְבִעִ֔ית בַּחֹ֖דֶשׁ הַחֲמִישִׁ֑י אָמַ֣ר אֵלַ֡י חֲנַנְיָה֩ בֶן־עַזּ֨וּר הַנָּבִ֜יא אֲשֶׁ֤ר מִגִּבְעֹון֙ בְּבֵ֣ית יְהוָ֔ה לְעֵינֵ֧י הַכֹּהֲנִ֛ים וְכָל־הָעָ֖ם לֵאמֹֽר׃ 
ב.ה.שׁשׁי,ב,1,,,Ezekiel 8:1,בַּשִּׁשִּׁי֙ ,808602,וַיְהִ֣י׀ בַּשָּׁנָ֣ה הַשִּׁשִּׁ֗ית בַּשִּׁשִּׁי֙ בַּחֲמִשָּׁ֣ה לַחֹ֔דֶשׁ אֲנִי֙ יֹושֵׁ֣ב בְּבֵיתִ֔י וְזִקְנֵ֥י יְהוּדָ֖ה יֹושְׁבִ֣ים לְפָנָ֑י וַתִּפֹּ֤ל עָלַי֙ שָׁ֔ם יַ֖ד אֲדֹנָ֥י יְהֹוִֽה׃ 
ב.ה.תבואת,ב,1,,,Genesis 47:24,בַּתְּבוּאֹ֔ת ,668462,וְהָיָה֙ בַּתְּבוּאֹ֔ת וּנְתַתֶּ֥ם חֲמִישִׁ֖ית לְפַרְעֹ֑ה וְאַרְבַּ֣ע הַיָּדֹ֡ת יִהְיֶ֣ה לָכֶם֩ לְזֶ֨רַע הַשָּׂדֶ֧ה וּֽלְאָכְלְכֶ֛ם וְלַאֲשֶׁ֥ר בְּבָתֵּיכֶ֖ם וְלֶאֱכֹ֥ל לְטַפְּכֶֽם׃ 
ב.ה.תחלה,ב,2,,,Genesis 13:3,בַּתְּחִלָּ֔ה ,654786,וַיֵּ֨לֶךְ֙ לְמַסָּעָ֔יו מִנֶּ֖גֶב וְעַד־בֵּֽית־אֵ֑ל עַד־הַמָּקֹ֗ום אֲשֶׁר־הָ֨יָה שָׁ֤ם אָֽהֳלֹו֙ בַּתְּחִלָּ֔ה בֵּ֥ין בֵּֽית־אֵ֖ל וּבֵ֥ין הָעָֽי׃ 
ב.חדשׁ.ה.אביב,ב,3,,,Exodus 34:18,בְּחֹ֣דֶשׁ הָֽאָבִ֔יב ,680857,אֶת־חַ֣ג הַמַּצֹּות֮ תִּשְׁמֹר֒ שִׁבְעַ֨ת יָמִ֜ים תֹּאכַ֤ל מַצֹּות֙ אֲשֶׁ֣ר צִוִּיתִ֔ךָ לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב כִּ֚י בְּחֹ֣דֶשׁ הָֽאָבִ֔יב יָצָ֖אתָ מִמִּצְרָֽיִם׃ 
ב.חדשׁה,ב,1,,,Jeremiah 2:24,בְּחָדְשָׁ֖הּ ,789843,פֶּ֣רֶה׀ לִמֻּ֣ד מִדְבָּ֗ר בְּאַוַּ֤ת נַפְשָׁהּ֙ שָׁאֲפָ֣ה ר֔וּחַ תַּאֲנָתָ֖הּ מִ֣י יְשִׁיבֶ֑נָּה כָּל־מְבַקְשֶׁ֨יהָ֙ לֹ֣א יִיעָ֔פוּ בְּחָדְשָׁ֖הּ יִמְצָאֽוּנְהָ׃ 
ב.חדשׁו.ל.חדשׁי.ה.שׁנה,ב,1,,,Numbers 28:14,בְּחָדְשֹׁ֔ו לְחָדְשֵׁ֖י הַשָּׁנָֽה׃ ,701681,וְנִסְכֵּיהֶ֗ם חֲצִ֣י הַהִין֩ יִהְיֶ֨ה לַפָּ֜ר וּשְׁלִישִׁ֧ת הַהִ֣ין לָאַ֗יִל וּרְבִיעִ֥ת הַהִ֛ין לַכֶּ֖בֶשׂ יָ֑יִן זֹ֣את עֹלַ֥ת חֹ֨דֶשׁ֙ בְּחָדְשֹׁ֔ו לְחָדְשֵׁ֖י הַשָּׁנָֽה׃ 
ב.חיו,ב,1,,,2_Samuel 18:18,בְחַיָּיו֙ ,750638,וְאַבְשָׁלֹ֣ם לָקַ֗ח וַיַּצֶּב־לֹ֤ו בְחַיָּיו֙ אֶת־מַצֶּ֨בֶת֙ אֲשֶׁ֣ר בְּעֵֽמֶק־הַמֶּ֔לֶךְ כִּ֤י אָמַר֙ אֵֽין־לִ֣י בֵ֔ן בַּעֲב֖וּר הַזְכִּ֣יר שְׁמִ֑י וַיִּקְרָ֤א לַמַּצֶּ֨בֶת֙ עַל־שְׁמֹ֔ו וַיִּקָּ֤רֵא לָהּ֙ יַ֣ד אַבְשָׁלֹ֔ם עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ ס 
ב.חיי,ב,2,,,Psalms 146:2,בְּחַיָּ֑י ,852699,אֲהַלְלָ֣ה יְהוָ֣ה בְּחַיָּ֑י אֲזַמְּרָ֖ה לֵֽאלֹהַ֣י בְּעֹודִֽי׃ 
ב.חייה,ב,1,,,Leviticus 18:18,בְּחַיֶּֽיהָ׃ ,688703,וְאִשָּׁ֥ה אֶל־אֲחֹתָ֖הּ לֹ֣א תִקָּ֑ח לִצְרֹ֗ר לְגַלֹּ֧ות עֶרְוָתָ֛הּ עָלֶ֖יהָ בְּחַיֶּֽיהָ׃ 
ב.חייו,ב,2,,,Judges 16:30,בְּחַיָּֽיו׃ ,729481,וַיֹּ֣אמֶר שִׁמְשֹׁ֗ון תָּמֹ֣ות נַפְשִׁי֮ עִם־פְּלִשְׁתִּים֒ וַיֵּ֣ט בְּכֹ֔חַ וַיִּפֹּ֤ל הַבַּ֨יִת֙ עַל־הַסְּרָנִ֔ים וְעַל־כָּל־הָעָ֖ם אֲשֶׁר־בֹּ֑ו וַיִּהְי֤וּ הַמֵּתִים֙ אֲשֶׁ֣ר הֵמִ֣ית בְּמֹותֹ֔ו רַבִּ֕ים מֵאֲשֶׁ֥ר הֵמִ֖ית בְּחַיָּֽיו׃ 
ב.חמשׁה.ל.ה.חדשׁ,ב,4,,,Ezekiel 33:21,בַּחֲמִשָּׁ֥ה לַחֹ֖דֶשׁ ,817343,וַיְהִ֞י בִּשְׁתֵּ֧י עֶשְׂרֵ֣ה שָׁנָ֗ה בָּעֲשִׂרִ֛י בַּחֲמִשָּׁ֥ה לַחֹ֖דֶשׁ לְגָלוּתֵ֑נוּ בָּא־אֵלַ֨י הַפָּלִ֧יט מִירוּשָׁלִַ֛ם לֵאמֹ֖ר הֻכְּתָ֥ה הָעִֽיר׃ 
ב.חמשׁה.עשׂר.יום.ב.ה.חדשׁ.ה.שׁמיני.ב.ה.חדשׁ,ב,1,,,1_Kings 12:33,בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ בַּחֹ֣דֶשׁ הַשְּׁמִינִ֔י בַּחֹ֖דֶשׁ ,759056,וַיַּ֜עַל עַֽל־הַמִּזְבֵּ֣חַ׀ אֲשֶׁר־עָשָׂ֣ה בְּבֵֽית־אֵ֗ל בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ בַּחֹ֣דֶשׁ הַשְּׁמִינִ֔י בַּחֹ֖דֶשׁ אֲשֶׁר־בָּדָ֣א מִלִּבֹּ֑ו וַיַּ֤עַשׂ חָג֙ לִבְנֵ֣י יִשְׂרָאֵ֔ל וַיַּ֥עַל עַל־הַמִּזְבֵּ֖חַ לְהַקְטִֽיר׃ פ 
ב.חמשׁה.עשׂר.יום.ל.ה.חדשׁ.ה.שׁביעי,ב,1,,,Numbers 29:12,בַחֲמִשָּׁה֩ עָשָׂ֨ר יֹ֜ום לַחֹ֣דֶשׁ הַשְּׁבִיעִ֗י ,701861,וּבַחֲמִשָּׁה֩ עָשָׂ֨ר יֹ֜ום לַחֹ֣דֶשׁ הַשְּׁבִיעִ֗י מִֽקְרָא־קֹ֨דֶשׁ֙ יִהְיֶ֣ה לָכֶ֔ם כָּל־מְלֶ֥אכֶת עֲבֹדָ֖ה לֹ֣א תַעֲשׂ֑וּ וְחַגֹּתֶ֥ם חַ֛ג לַיהוָ֖ה שִׁבְעַ֥ת יָמִֽים׃ 
ב.חמשׁה.עשׂר.יום.ל.ה.חדשׁ.ה.שׁני,ב,1,,,Exodus 16:1,בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י ,674681,וַיִּסְעוּ֙ מֵֽאֵילִ֔ם וַיָּבֹ֜אוּ כָּל־עֲדַ֤ת בְּנֵֽי־יִשְׂרָאֵל֙ אֶל־מִדְבַּר־סִ֔ין אֲשֶׁ֥ר בֵּין־אֵילִ֖ם וּבֵ֣ין סִינָ֑י בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י לְצֵאתָ֖ם מֵאֶ֥רֶץ מִצְרָֽיִם׃ 
ב.חמשׁה.עשׂר.ל.ה.חדשׁ,ב,1,,,Ezekiel 32:17,בַּחֲמִשָּׁ֥ה עָשָׂ֖ר לַחֹ֑דֶשׁ ,816854,וַֽיְהִי֙ בִּשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה בַּחֲמִשָּׁ֥ה עָשָׂ֖ר לַחֹ֑דֶשׁ הָיָ֥ה דְבַר־יְהוָ֖ה אֵלַ֥י לֵאמֹֽר׃ 
ב.חצי.ה.לילה,ב,3,,,Ruth 3:8,בַּחֲצִ֣י הַלַּ֔יְלָה ,868327,וַיְהִי֙ בַּחֲצִ֣י הַלַּ֔יְלָה וַיֶּחֱרַ֥ד הָאִ֖ישׁ וַיִּלָּפֵ֑ת וְהִנֵּ֣ה אִשָּׁ֔ה שֹׁכֶ֖בֶת מַרְגְּלֹתָֽיו׃ 
ב.חצי.ימו,ב,1,,,Jeremiah 17:11,בַּחֲצִ֤י יָמָיו֙ ,794764,קֹרֵ֤א דָגַר֙ וְלֹ֣א יָלָ֔ד עֹ֥שֶׂה עֹ֖שֶׁר וְלֹ֣א בְמִשְׁפָּ֑ט בַּחֲצִ֤י יָמָיו֙ יַעַזְבֶ֔נּוּ וּבְאַחֲרִיתֹ֖ו יִהְיֶ֥ה נָבָֽל׃ 
ב.חצי.ימי,ב,1,,,Psalms 102:25,בַּחֲצִ֣י יָמָ֑י ,847504,אֹמַ֗ר אֵלִ֗י אַֽל־תַּ֭עֲלֵנִי בַּחֲצִ֣י יָמָ֑י בְּדֹ֖ור דֹּורִ֣ים שְׁנֹותֶֽיךָ׃ 
ב.יום,ב,69,,,Nahum 2:4,בְּיֹ֣ום ,829818,מָגֵ֨ן גִּבֹּרֵ֜יהוּ מְאָדָּ֗ם אַנְשֵׁי־חַ֨יִל֙ מְתֻלָּעִ֔ים בְּאֵשׁ־פְּלָדֹ֥ות הָרֶ֖כֶב בְּיֹ֣ום הֲכִינֹ֑ו וְהַבְּרֹשִׁ֖ים הָרְעָֽלוּ׃ 
ב.יום.אחד,ב,10,,,Zechariah 3:9,בְּיֹ֥ום אֶחָֽד׃ ,832387,כִּ֣י׀ הִנֵּ֣ה הָאֶ֗בֶן אֲשֶׁ֤ר נָתַ֨תִּי֙ לִפְנֵ֣י יְהֹושֻׁ֔עַ עַל־אֶ֥בֶן אַחַ֖ת שִׁבְעָ֣ה עֵינָ֑יִם הִנְנִ֧י מְפַתֵּ֣חַ פִּתֻּחָ֗הּ נְאֻם֙ יְהוָ֣ה צְבָאֹ֔ות וּמַשְׁתִּ֛י אֶת־עֲוֹ֥ן הָאָֽרֶץ־הַהִ֖יא בְּיֹ֥ום אֶחָֽד׃ 
ב.יום.אחד.ל.ה.חדשׁ.ה.שׁביעי,ב,1,,,Nehemiah 8:2,בְּיֹ֥ום אֶחָ֖ד לַחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ ,885592,וַיָּבִ֣יא עֶזְרָ֣א הַ֠כֹּהֵן אֶֽת־הַתֹּורָ֞ה לִפְנֵ֤י הַקָּהָל֙ מֵאִ֣ישׁ וְעַד־אִשָּׁ֔ה וְכֹ֖ל מֵבִ֣ין לִשְׁמֹ֑עַ בְּיֹ֥ום אֶחָ֖ד לַחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ 
ב.יום.אחר,ב,1,,,2_Samuel 18:20,בְּיֹ֣ום אַחֵ֑ר ,750680,וַיֹּ֧אמֶר לֹ֣ו יֹואָ֗ב לֹא֩ אִ֨ישׁ בְּשֹׂרָ֤ה אַתָּה֙ הַיֹּ֣ום הַזֶּ֔ה וּבִשַּׂרְתָּ֖ בְּיֹ֣ום אַחֵ֑ר וְהַיֹּ֤ום הַזֶּה֙ לֹ֣א תְבַשֵּׂ֔ר כִּֽי־עַל־כֵּ֥ן בֶּן־הַמֶּ֖לֶךְ מֵֽת׃ 
ב.יום.אידו,ב,2,,,Obadiah 1:13,בְּיֹ֣ום אֵידֹ֑ו ,827581,אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ 
