token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
ב.שׁנת.שׁתים.ל.יואשׁ.בן.יואחז.מלך.ישׂראל,שׁנת,1,,,2_Kings 14:1,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְיֹואָ֥שׁ בֶּן־יֹואָחָ֖ז מֶ֣לֶךְ יִשְׂרָאֵ֑ל ,769685,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְיֹואָ֥שׁ בֶּן־יֹואָחָ֖ז מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ אֲמַצְיָ֥הוּ בֶן־יֹואָ֖שׁ מֶ֥לֶךְ יְהוּדָֽה׃ 
ב.שׁנת.שׁתים.ל.מלכות.נבכדנצר,שׁנת,1,,,Daniel 2:1,בִשְׁנַ֣ת שְׁתַּ֗יִם לְמַלְכוּת֙ נְבֻֽכַדְנֶצַּ֔ר ,876457,וּבִשְׁנַ֣ת שְׁתַּ֗יִם לְמַלְכוּת֙ נְבֻֽכַדְנֶצַּ֔ר חָלַ֥ם נְבֻֽכַדְנֶצַּ֖ר חֲלֹמֹ֑ות וַתִּתְפָּ֣עֶם רוּחֹ֔ו וּשְׁנָתֹ֖ו נִהְיְתָ֥ה עָלָֽיו׃ 
ב.שׁנת.שׁתים.ל.פקח.בן.רמליהו.מלך.ישׂראל,שׁנת,1,,,2_Kings 15:32,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְפֶ֥קַח בֶּן־רְמַלְיָ֖הוּ מֶ֣לֶךְ יִשְׂרָאֵ֑ל ,770338,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְפֶ֥קַח בֶּן־רְמַלְיָ֖הוּ מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ יֹותָ֥ם בֶּן־עֻזִיָּ֖הוּ מֶ֥לֶךְ יְהוּדָֽה׃ 
ב.שׁנת.שׁתים.עשׂרה.ל.אחז.מלך.יהודה,שׁנת,1,,,2_Kings 17:1,בִּשְׁנַת֙ שְׁתֵּ֣ים עֶשְׂרֵ֔ה לְאָחָ֖ז מֶ֣לֶךְ יְהוּדָ֑ה ,770646,בִּשְׁנַת֙ שְׁתֵּ֣ים עֶשְׂרֵ֔ה לְאָחָ֖ז מֶ֣לֶךְ יְהוּדָ֑ה מָ֠לַךְ הֹושֵׁ֨עַ בֶּן־אֵלָ֧ה בְשֹׁמְרֹ֛ון עַל־יִשְׂרָאֵ֖ל תֵּ֥שַׁע שָׁנִֽים׃ 
ב.שׁנת.שׁתים.עשׂרה.ל.ה.מלך.אחשׁורושׁ,שׁנת,1,,,Esther 3:7,בִּשְׁנַת֙ שְׁתֵּ֣ים עֶשְׂרֵ֔ה לַמֶּ֖לֶךְ אֲחַשְׁוֵרֹ֑ושׁ ,874571,בַּחֹ֤דֶשׁ הָרִאשֹׁון֙ הוּא־חֹ֣דֶשׁ נִיסָ֔ן בִּשְׁנַת֙ שְׁתֵּ֣ים עֶשְׂרֵ֔ה לַמֶּ֖לֶךְ אֲחַשְׁוֵרֹ֑ושׁ הִפִּ֣יל פּוּר֩ ה֨וּא הַגֹּורָ֜ל לִפְנֵ֣י הָמָ֗ן מִיֹּ֧ום׀ לְיֹ֛ום וּמֵחֹ֛דֶשׁ לְחֹ֥דֶשׁ שְׁנֵים־עָשָׂ֖ר הוּא־חֹ֥דֶשׁ אֲדָֽר׃ ס 
ב.שׁנת.שׁתים.עשׂרה.שׁנה.ל.יורם.בן.אחאב.מלך.ישׂראל,שׁנת,1,,,2_Kings 8:25,בִּשְׁנַת֙ שְׁתֵּים־עֶשְׂרֵ֣ה שָׁנָ֔ה לְיֹורָ֥ם בֶּן־אַחְאָ֖ב מֶ֣לֶךְ יִשְׂרָאֵ֑ל ,767664,בִּשְׁנַת֙ שְׁתֵּים־עֶשְׂרֵ֣ה שָׁנָ֔ה לְיֹורָ֥ם בֶּן־אַחְאָ֖ב מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ אֲחַזְיָ֥הוּ בֶן־יְהֹורָ֖ם מֶ֥לֶךְ יְהוּדָֽה׃ 
ב.שׁתים.עשׂרה.שׁנה,שׁנה,1,,,2_Chronicles 34:3,בִשְׁתֵּ֧ים עֶשְׂרֵ֣ה שָׁנָ֗ה ,903754,וּבִשְׁמֹונֶ֨ה שָׁנִ֜ים לְמָלְכֹ֗ו וְהוּא֙ עֹודֶ֣נּוּ נַ֔עַר הֵחֵ֕ל לִדְרֹ֕ושׁ לֵאלֹהֵ֖י דָּוִ֣יד אָבִ֑יו וּבִשְׁתֵּ֧ים עֶשְׂרֵ֣ה שָׁנָ֗ה הֵחֵל֙ לְטַהֵ֔ר אֶת־יְהוּדָה֙ וִיר֣וּשָׁלִַ֔ם מִן־הַבָּמֹות֙ וְהָ֣אֲשֵׁרִ֔ים וְהַפְּסִלִ֖ים וְהַמַּסֵּכֹֽות׃ 
ב.שׂיבה,שׂיבה,1,,,Psalms 92:15,בְּשֵׂיבָ֑ה ,846645,עֹ֖וד יְנוּב֣וּן בְּשֵׂיבָ֑ה דְּשֵׁנִ֖ים וְרַֽעֲנַנִּ֣ים יִהְיֽוּ׃ 
ב.תוך.ה.לילה,לילה,1,,,1_Kings 3:20,בְּתֹ֨וךְ הַלַּ֜יְלָה ,755055,וַתָּקָם֩ בְּתֹ֨וךְ הַלַּ֜יְלָה וַתִּקַּ֧ח אֶת־בְּנִ֣י מֵֽאֶצְלִ֗י וַאֲמָֽתְךָ֙ יְשֵׁנָ֔ה וַתַּשְׁכִּיבֵ֖הוּ בְּחֵיקָ֑הּ וְאֶת־בְּנָ֥הּ הַמֵּ֖ת הִשְׁכִּ֥יבָה בְחֵיקִֽי׃ 
ב.תוך.צהרים,צהרים,1,,,Isaiah 16:3,בְּתֹ֣וךְ צָהֳרָ֑יִם ,777449,הָבִ֤יאִי עֵצָה֙ עֲשׂ֣וּ פְלִילָ֔ה שִׁ֧יתִי כַלַּ֛יִל צִלֵּ֖ךְ בְּתֹ֣וךְ צָהֳרָ֑יִם סַתְּרִי֙ נִדָּחִ֔ים נֹדֵ֖ד אַל־תְּגַלִּֽי׃ 
ב.תחלת,תחלת,1,,,Amos 7:1,בִּתְחִלַּ֖ת ,826782,כֹּ֤ה הִרְאַ֨נִי֙ אֲדֹנָ֣י יְהוִ֔ה וְהִנֵּה֙ יֹוצֵ֣ר גֹּבַ֔י בִּתְחִלַּ֖ת עֲלֹ֣ות הַלָּ֑קֶשׁ וְהִ֨נֵּה־לֶ֔קֶשׁ אַחַ֖ר גִּזֵּ֥י הַמֶּֽלֶךְ׃ 
ב.תחלת.קציר.שׂערים,תחלת,1,,,Ruth 1:22,בִּתְחִלַּ֖ת קְצִ֥יר שְׂעֹרִֽים׃ ,867843,וַתָּ֣שָׁב נָעֳמִ֗י וְר֨וּת הַמֹּואֲבִיָּ֤ה כַלָּתָהּ֙ עִמָּ֔הּ הַשָּׁ֖בָה מִשְּׂדֵ֣י מֹואָ֑ב וְהֵ֗מָּה בָּ֚אוּ בֵּ֣ית לֶ֔חֶם בִּתְחִלַּ֖ת קְצִ֥יר שְׂעֹרִֽים׃ 
ב.תשׁעה.ל.ה.חדשׁ,תשׁעה,1,,,2_Kings 25:3,בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ ,773794,בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ וַיֶּחֱזַ֥ק הָרָעָ֖ב בָּעִ֑יר וְלֹא־הָ֥יָה לֶ֖חֶם לְעַ֥ם הָאָֽרֶץ׃ 
ב.תשׁעה.ל.ה.חדשׁ.ב.ה.ערב.מ.ערב.עד.ערב,תשׁעה,1,,,Leviticus 23:32,בְּתִשְׁעָ֤ה לַחֹ֨דֶשׁ֙ בָּעֶ֔רֶב מֵעֶ֣רֶב עַד־עֶ֔רֶב ,690459,שַׁבַּ֨ת שַׁבָּתֹ֥ון הוּא֙ לָכֶ֔ם וְעִנִּיתֶ֖ם אֶת־נַפְשֹׁתֵיכֶ֑ם בְּתִשְׁעָ֤ה לַחֹ֨דֶשׁ֙ בָּעֶ֔רֶב מֵעֶ֣רֶב עַד־עֶ֔רֶב תִּשְׁבְּת֖וּ שַׁבַּתְּכֶֽם׃ פ 
בין.ה.ערבים,ערבים,10,,,Numbers 9:11,בֵּ֥ין הָעַרְבַּ֖יִם ,695003,בַּחֹ֨דֶשׁ הַשֵּׁנִ֜י בְּאַרְבָּעָ֨ה עָשָׂ֥ר יֹ֛ום בֵּ֥ין הָעַרְבַּ֖יִם יַעֲשׂ֣וּ אֹתֹ֑ו עַל־מַצֹּ֥ות וּמְרֹרִ֖ים יֹאכְלֻֽהוּ׃ 
בין.עשׂרת.ימים,ימים,1,,,Nehemiah 5:18,בֵ֨ין עֲשֶׂ֧רֶת יָמִ֛ים ,884995,וַאֲשֶׁר֩ הָיָ֨ה נַעֲשֶׂ֜ה לְיֹ֣ום אֶחָ֗ד שֹׁ֣ור אֶחָ֞ד צֹ֠אן שֵׁשׁ־בְּרֻרֹ֤ות וְצִפֳּרִים֙ נַֽעֲשׂוּ־לִ֔י וּבֵ֨ין עֲשֶׂ֧רֶת יָמִ֛ים בְּכָל־יַ֖יִן לְהַרְבֵּ֑ה וְעִם־זֶ֗ה לֶ֤חֶם הַפֶּחָה֙ לֹ֣א בִקַּ֔שְׁתִּי כִּֽי־כָֽבְדָ֥ה הָעֲבֹדָ֖ה עַל־הָעָ֥ם הַזֶּֽה׃ 
בלתי.ה.יום,יום,1,,,Genesis 21:26,בִּלְתִּ֥י הַיֹּֽום׃ ,657431,וַיֹּ֣אמֶר אֲבִימֶ֔לֶךְ לֹ֣א יָדַ֔עְתִּי מִ֥י עָשָׂ֖ה אֶת־הַדָּבָ֣ר הַזֶּ֑ה וְגַם־אַתָּ֞ה לֹא־הִגַּ֣דְתָּ לִּ֗י וְגַ֧ם אָנֹכִ֛י לֹ֥א שָׁמַ֖עְתִּי בִּלְתִּ֥י הַיֹּֽום׃ 
גם.ב.ה.יום.ה.שׁני,יום,1,,,Esther 7:2,גַּ֣ם בַּיֹּ֤ום הַשֵּׁנִי֙ ,875408,וַיֹּאמֶר֩ הַמֶּ֨לֶךְ לְאֶסְתֵּ֜ר גַּ֣ם בַּיֹּ֤ום הַשֵּׁנִי֙ בְּמִשְׁתֵּ֣ה הַיַּ֔יִן מַה־שְּׁאֵלָתֵ֛ךְ אֶסְתֵּ֥ר הַמַּלְכָּ֖ה וְתִנָּ֣תֵֽן לָ֑ךְ וּמַה־בַּקָּשָׁתֵ֛ךְ עַד־חֲצִ֥י הַמַּלְכ֖וּת וְתֵעָֽשׂ׃ 
גם.ב.ה.יום.ו.ב.ה.לילה,יום.לילה,1,,,Ecclesiastes 8:16,גַ֤ם בַּיֹּום֙ וּבַלַּ֔יְלָה ,871805,כַּאֲשֶׁ֨ר נָתַ֤תִּי אֶת־לִבִּי֙ לָדַ֣עַת חָכְמָ֔ה וְלִרְאֹות֙ אֶת־הָ֣עִנְיָ֔ן אֲשֶׁ֥ר נַעֲשָׂ֖ה עַל־הָאָ֑רֶץ כִּ֣י גַ֤ם בַּיֹּום֙ וּבַלַּ֔יְלָה שֵׁנָ֕ה בְּעֵינָ֖יו אֵינֶ֥נּוּ רֹאֶֽה׃ 
גם.ב.ה.ימים.ה.הם,ימים,2,,,Nehemiah 13:23,גַּ֣ם׀ בַּיָּמִ֣ים הָהֵ֗ם ,887306,גַּ֣ם׀ בַּיָּמִ֣ים הָהֵ֗ם רָאִ֤יתִי אֶת־הַיְּהוּדִים֙ הֹשִׁ֗יבוּ נָשִׁים֙ אַשְׁדֳּדִיֹּ֔ות עַמֳּנִיֹּ֖ות מֹואֲבִיֹּֽות׃ 
גם.ב.ה.ימים.ה.המה,ימים,1,,,Jeremiah 5:18,גַ֛ם בַּיָּמִ֥ים הָהֵ֖מָּה ,790955,וְגַ֛ם בַּיָּמִ֥ים הָהֵ֖מָּה נְאֻם־יְהֹוָ֑ה לֹֽא־אֶעֱשֶׂ֥ה אִתְּכֶ֖ם כָּלָֽה׃ 
גם.ב.ה.לילה,לילה,1,,,Ecclesiastes 2:23,גַּם־בַּלַּ֖יְלָה ,870373,כִּ֧י כָל־יָמָ֣יו מַכְאֹבִ֗ים וָכַ֨עַס֙ עִנְיָנֹ֔ו גַּם־בַּלַּ֖יְלָה לֹא־שָׁכַ֣ב לִבֹּ֑ו גַּם־זֶ֖ה הֶ֥בֶל הֽוּא׃ 
גם.ב.ה.לילה.ה.הוא,לילה,1,,,Genesis 19:35,גַּ֣ם בַּלַּ֧יְלָה הַה֛וּא ,656812,וַתַּשְׁקֶ֜יןָ גַּ֣ם בַּלַּ֧יְלָה הַה֛וּא אֶת־אֲבִיהֶ֖ן יָ֑יִן וַתָּ֤קָם הַצְּעִירָה֙ וַתִּשְׁכַּ֣ב עִמֹּ֔ו וְלֹֽא־יָדַ֥ע בְּשִׁכְבָ֖הּ וּבְקֻמָֽהּ׃ 
גם.ב.ה.עת.ה.היא,עת,1,,,Nehemiah 4:16,גַּ֣ם בָּעֵ֤ת הַהִיא֙ ,884719,גַּ֣ם בָּעֵ֤ת הַהִיא֙ אָמַ֣רְתִּי לָעָ֔ם אִ֣ישׁ וְנַעֲרֹ֔ו יָלִ֖ינוּ בְּתֹ֣וךְ יְרוּשָׁלִָ֑ם וְהָֽיוּ־לָ֧נוּ הַלַּ֛יְלָה מִשְׁמָ֖ר וְהַיֹּ֥ום מְלָאכָֽה׃ 
גם.ב.ה.פעם.ה.זאת,פעם,1,,,Exodus 8:28,גַּ֖ם בַּפַּ֣עַם הַזֹּ֑את ,672149,וַיַּכְבֵּ֤ד פַּרְעֹה֙ אֶת־לִבֹּ֔ו גַּ֖ם בַּפַּ֣עַם הַזֹּ֑את וְלֹ֥א שִׁלַּ֖ח אֶת־הָעָֽם׃ פ 
גם.ב.יום.ארבעה.עשׂר.ל.חדשׁ.אדר,יום,1,,,Esther 9:15,גַּ֠ם בְּיֹ֣ום אַרְבָּעָ֤ה עָשָׂר֙ לְחֹ֣דֶשׁ אֲדָ֔ר ,875968,וַיִּֽקָּהֲל֞וּ הַיְּהוּדִ֣ים אֲשֶׁר־בְּשׁוּשָׁ֗ן גַּ֠ם בְּיֹ֣ום אַרְבָּעָ֤ה עָשָׂר֙ לְחֹ֣דֶשׁ אֲדָ֔ר וַיַּֽהַרְג֣וּ בְשׁוּשָׁ֔ן שְׁלֹ֥שׁ מֵאֹ֖ות אִ֑ישׁ וּבַ֨בִּזָּ֔ה לֹ֥א שָׁלְח֖וּ אֶת־יָדָֽם׃ 
גם.ל.מחר,מחר,1,,,Esther 5:12,גַם־לְמָחָ֛ר ,875126,וַיֹּאמֶר֮ הָמָן֒ אַ֣ף לֹא־הֵבִיאָה֩ אֶסְתֵּ֨ר הַמַּלְכָּ֧ה עִם־הַמֶּ֛לֶךְ אֶל־הַמִּשְׁתֶּ֥ה אֲשֶׁר־עָשָׂ֖תָה כִּ֣י אִם־אֹותִ֑י וְגַם־לְמָחָ֛ר אֲנִ֥י קָֽרוּא־לָ֖הּ עִם־הַמֶּֽלֶךְ׃ 
גם.מ.אז,אז,2,,,Exodus 4:10,גַּ֛ם מֵאָ֥ז ,670547,וַיֹּ֨אמֶר מֹשֶׁ֣ה אֶל־יְהוָה֮ בִּ֣י אֲדֹנָי֒ לֹא֩ אִ֨ישׁ דְּבָרִ֜ים אָנֹ֗כִי גַּ֤ם מִתְּמֹול֙ גַּ֣ם מִשִּׁלְשֹׁ֔ם גַּ֛ם מֵאָ֥ז דַּבֶּרְךָ אֶל־עַבְדֶּ֑ךָ כִּ֧י כְבַד־פֶּ֛ה וּכְבַ֥ד לָשֹׁ֖ון אָנֹֽכִי׃ 
גם.מ.יום,יום,2,,,Isaiah 43:13,גַּם־מִיֹּום֙ ,783656,גַּם־מִיֹּום֙ אֲנִ֣י ה֔וּא וְאֵ֥ין מִיָּדִ֖י מַצִּ֑יל אֶפְעַ֖ל וּמִ֥י יְשִׁיבֶֽנָּה׃ ס 
גם.מ.שׁלשׁם,שׁלשׁם,1,,,Exodus 4:10,גַּ֣ם מִשִּׁלְשֹׁ֔ם ,670546,וַיֹּ֨אמֶר מֹשֶׁ֣ה אֶל־יְהוָה֮ בִּ֣י אֲדֹנָי֒ לֹא֩ אִ֨ישׁ דְּבָרִ֜ים אָנֹ֗כִי גַּ֤ם מִתְּמֹול֙ גַּ֣ם מִשִּׁלְשֹׁ֔ם גַּ֛ם מֵאָ֥ז דַּבֶּרְךָ אֶל־עַבְדֶּ֑ךָ כִּ֧י כְבַד־פֶּ֛ה וּכְבַ֥ד לָשֹׁ֖ון אָנֹֽכִי׃ 
גם.מ.תמול,תמול,1,,,Exodus 4:10,גַּ֤ם מִתְּמֹול֙ ,670545,וַיֹּ֨אמֶר מֹשֶׁ֣ה אֶל־יְהוָה֮ בִּ֣י אֲדֹנָי֒ לֹא֩ אִ֨ישׁ דְּבָרִ֜ים אָנֹ֗כִי גַּ֤ם מִתְּמֹול֙ גַּ֣ם מִשִּׁלְשֹׁ֔ם גַּ֛ם מֵאָ֥ז דַּבֶּרְךָ אֶל־עַבְדֶּ֑ךָ כִּ֧י כְבַד־פֶּ֛ה וּכְבַ֥ד לָשֹׁ֖ון אָנֹֽכִי׃ 
גם.עד.ה.עת.ה.היא,עת,1,,,Nehemiah 6:1,גַּ֚ם עַד־הָעֵ֣ת הַהִ֔יא ,885028,וַיְהִ֣י כַאֲשֶׁ֣ר נִשְׁמַ֣ע לְסַנְבַלַּ֣ט וְ֠טֹובִיָּה וּלְגֶ֨שֶׁם הָֽעַרְבִ֜י וּלְיֶ֣תֶר אֹֽיְבֵ֗ינוּ כִּ֤י בָנִ֨יתִי֙ אֶת־הַ֣חֹומָ֔ה וְלֹא־נֹ֥ותַר בָּ֖הּ פָּ֑רֶץ גַּ֚ם עַד־הָעֵ֣ת הַהִ֔יא דְּלָתֹ֖ות לֹא־הֶעֱמַ֥דְתִּי בַשְּׁעָרִֽים׃ 
כ.אתמול.שׁלשׁום,אתמול,2,,,1_Samuel 14:21,כְּאֶתְמֹ֣ול שִׁלְשֹׁ֔ום ,736228,וְהָעִבְרִ֗ים הָי֤וּ לַפְּלִשְׁתִּים֙ כְּאֶתְמֹ֣ול שִׁלְשֹׁ֔ום אֲשֶׁ֨ר עָל֥וּ עִמָּ֛ם בַּֽמַּחֲנֶ֖ה סָבִ֑יב וְגַם־הֵ֗מָּה לִֽהְיֹות֙ עִם־יִשְׂרָאֵ֔ל אֲשֶׁ֥ר עִם־שָׁא֖וּל וְיֹונָתָֽן׃ 
כ.ב.ה.ראשׁנה,ראשׁנה,1,,,Isaiah 1:26,כְּבָרִ֣אשֹׁנָ֔ה ,774349,וְאָשִׁ֤יבָה שֹׁפְטַ֨יִךְ֙ כְּבָרִ֣אשֹׁנָ֔ה וְיֹעֲצַ֖יִךְ כְּבַתְּחִלָּ֑ה אַחֲרֵי־כֵ֗ן יִקָּ֤רֵא לָךְ֙ עִ֣יר הַצֶּ֔דֶק קִרְיָ֖ה נֶאֱמָנָֽה׃ 
כ.ב.ה.תחלה,תחלה,1,,,Isaiah 1:26,כְּבַתְּחִלָּ֑ה ,774352,וְאָשִׁ֤יבָה שֹׁפְטַ֨יִךְ֙ כְּבָרִ֣אשֹׁנָ֔ה וְיֹעֲצַ֖יִךְ כְּבַתְּחִלָּ֑ה אַחֲרֵי־כֵ֗ן יִקָּ֤רֵא לָךְ֙ עִ֣יר הַצֶּ֔דֶק קִרְיָ֖ה נֶאֱמָנָֽה׃ 
כ.ה.יום,יום,8,,,1_Kings 1:51,כַיֹּום֙ ,754030,וַיֻּגַּ֤ד לִשְׁלֹמֹה֙ לֵאמֹ֔ר הִנֵּה֙ אֲדֹ֣נִיָּ֔הוּ יָרֵ֖א אֶת־הַמֶּ֣לֶךְ שְׁלֹמֹ֑ה וְ֠הִנֵּה אָחַ֞ז בְּקַרְנֹ֤ות הַמִּזְבֵּ֨חַ֙ לֵאמֹ֔ר יִשָּֽׁבַֽע־לִ֤י כַיֹּום֙ הַמֶּ֣לֶךְ שְׁלֹמֹ֔ה אִם־יָמִ֥ית אֶת־עַבְדֹּ֖ו בֶּחָֽרֶב׃ 
כ.ה.יום.ה.זה,יום,8,,,2_Chronicles 6:15,כַּיֹּ֥ום הַזֶּֽה׃ ,895785,אֲשֶׁ֣ר שָׁמַ֗רְתָּ לְעַבְדְּךָ֙ דָּוִ֣יד אָבִ֔י אֵ֥ת אֲשֶׁר־דִּבַּ֖רְתָּ לֹ֑ו וַתְּדַבֵּ֥ר בְּפִ֛יךָ וּבְיָדְךָ֥ מִלֵּ֖אתָ כַּיֹּ֥ום הַזֶּֽה׃ 
כ.ה.עת,עת,4,,,Isaiah 8:23,כָּעֵ֣ת ,775948,כִּ֣י לֹ֣א מוּעָף֮ לַאֲשֶׁ֣ר מוּצָ֣ק לָהּ֒ כָּעֵ֣ת הָרִאשֹׁ֗ון הֵקַ֞ל אַ֤רְצָה זְבֻלוּן֙ וְאַ֣רְצָה נַפְתָּלִ֔י וְהָאַחֲרֹ֖ון הִכְבִּ֑יד דֶּ֤רֶךְ הַיָּם֙ עֵ֣בֶר הַיַּרְדֵּ֔ן גְּלִ֖יל הַגֹּויִֽם׃ 
כ.ה.עת.חיה,עת,2,,,Genesis 18:14,כָּעֵ֥ת חַיָּ֖ה ,656060,הֲיִפָּלֵ֥א מֵיְהוָ֖ה דָּבָ֑ר לַמֹּועֵ֞ד אָשׁ֥וּב אֵלֶ֛יךָ כָּעֵ֥ת חַיָּ֖ה וּלְשָׂרָ֥ה בֵֽן׃ 
כ.ה.עת.מחר,עת,7,,,1_Kings 19:2,כָעֵ֤ת מָחָר֙ ,761893,וַתִּשְׁלַ֤ח אִיזֶ֨בֶל֙ מַלְאָ֔ךְ אֶל־אֵלִיָּ֖הוּ לֵאמֹ֑ר כֹּֽה־יַעֲשׂ֤וּן אֱלֹהִים֙ וְכֹ֣ה יֹוסִפ֔וּן כִּֽי־כָעֵ֤ת מָחָר֙ אָשִׂ֣ים אֶֽת־נַפְשְׁךָ֔ כְּנֶ֖פֶשׁ אַחַ֥ד מֵהֶֽם׃ 
כ.ה.עת.מחר.ה.שׁלשׁית,עת,1,,,1_Samuel 20:12,כָּעֵ֤ת׀ מָחָר֙ הַשְּׁלִשִׁ֔ית ,739399,וַיֹּ֨אמֶר יְהֹונָתָ֜ן אֶל־דָּוִ֗ד יְהוָ֞ה אֱלֹהֵ֤י יִשְׂרָאֵל֙ כִּֽי־אֶחְקֹ֣ר אֶת־אָבִ֗י כָּעֵ֤ת׀ מָחָר֙ הַשְּׁלִשִׁ֔ית וְהִנֵּה־טֹ֖וב אֶל־דָּוִ֑ד וְלֹֽא־אָז֙ אֶשְׁלַ֣ח אֵלֶ֔יךָ וְגָלִ֖יתִי אֶת־אָזְנֶֽךָ׃ 
כ.חצת.ה.לילה,חצת,1,,,Exodus 11:4,כַּחֲצֹ֣ת הַלַּ֔יְלָה ,673042,וַיֹּ֣אמֶר מֹשֶׁ֔ה כֹּ֖ה אָמַ֣ר יְהוָ֑ה כַּחֲצֹ֣ת הַלַּ֔יְלָה אֲנִ֥י יֹוצֵ֖א בְּתֹ֥וךְ מִצְרָֽיִם׃ 
כ.יום.ב.יום,יום,1,,,1_Samuel 18:10,כְּיֹ֣ום׀ בְּיֹ֑ום ,738506,וַיְהִ֣י מִֽמָּחֳרָ֗ת וַתִּצְלַ֣ח רוּחַ֩ אֱלֹהִ֨ים׀ רָעָ֤ה׀ אֶל־שָׁאוּל֙ וַיִּתְנַבֵּ֣א בְתֹוךְ־הַבַּ֔יִת וְדָוִ֛ד מְנַגֵּ֥ן בְּיָדֹ֖ו כְּיֹ֣ום׀ בְּיֹ֑ום וְהַחֲנִ֖ית בְּיַד־שָׁאֽוּל׃ 
כ.יום.מדין,יום,1,,,Isaiah 9:3,כְּיֹ֥ום מִדְיָֽן׃ ,775985,כִּ֣י׀ אֶת־עֹ֣ל סֻבֳּלֹ֗ו וְאֵת֙ מַטֵּ֣ה שִׁכְמֹ֔ו שֵׁ֖בֶט הַנֹּגֵ֣שׂ בֹּ֑ו הַחִתֹּ֖תָ כְּיֹ֥ום מִדְיָֽן׃ 
כ.יום.תמים,יום,1,,,Joshua 10:13,כְּיֹ֥ום תָּמִֽים׃ ,718927,וַיִּדֹּ֨ם הַשֶּׁ֜מֶשׁ וְיָרֵ֣חַ עָמָ֗ד עַד־יִקֹּ֥ם גֹּוי֙ אֹֽיְבָ֔יו הֲלֹא־הִ֥יא כְתוּבָ֖ה עַל־סֵ֣פֶר הַיָּשָׁ֑ר וַיַּעֲמֹ֤ד הַשֶּׁ֨מֶשׁ֙ בַּחֲצִ֣י הַשָּׁמַ֔יִם וְלֹא־אָ֥ץ לָבֹ֖וא כְּיֹ֥ום תָּמִֽים׃ 
כ.ימות.שׁנות,ימות,1,,,Psalms 90:15,כִּימֹ֣ות שְׁ֝נֹ֗ות ,846434,שַׂ֭מְּחֵנוּ כִּימֹ֣ות עִנִּיתָ֑נוּ שְׁ֝נֹ֗ות רָאִ֥ינוּ רָעָֽה׃ 
כ.מ.שׁלשׁ.חדשׁים,חדשׁים,1,,,Genesis 38:24,כְּמִשְׁלֹ֣שׁ חֳדָשִׁ֗ים ,664704,וַיְהִ֣י׀ כְּמִשְׁלֹ֣שׁ חֳדָשִׁ֗ים וַיֻּגַּ֨ד לִֽיהוּדָ֤ה לֵֽאמֹר֙ זָֽנְתָה֙ תָּמָ֣ר כַּלָּתֶ֔ךָ וְגַ֛ם הִנֵּ֥ה הָרָ֖ה לִזְנוּנִ֑ים וַיֹּ֣אמֶר יְהוּדָ֔ה הֹוצִיא֖וּהָ וְתִשָּׂרֵֽף׃ 
כ.מה.שׁנים,מה,1,,,Zechariah 7:3,כַּמֶּ֥ה שָׁנִֽים׃ פ ,832937,לֵאמֹ֗ר אֶל־הַכֹּֽהֲנִים֙ אֲשֶׁר֙ לְבֵית־יְהוָ֣ה צְבָאֹ֔ות וְאֶל־הַנְּבִיאִ֖ים לֵאמֹ֑ר הַֽאֶבְכֶּה֙ בַּחֹ֣דֶשׁ הַחֲמִשִׁ֔י הִנָּזֵ֕ר כַּאֲשֶׁ֣ר עָשִׂ֔יתִי זֶ֖ה כַּמֶּ֥ה שָׁנִֽים׃ פ 
כ.מות.אחאב,מות,1,,,2_Kings 3:5,כְּמֹ֣ות אַחְאָ֑ב ,764864,וַיְהִ֖י כְּמֹ֣ות אַחְאָ֑ב וַיִּפְשַׁ֥ע מֶֽלֶךְ־מֹואָ֖ב בְּמֶ֥לֶךְ יִשְׂרָאֵֽל׃ 
כ.מותו,מותו,1,,,2_Chronicles 24:22,כְמֹותֹ֣ו ,900819,וְלֹא־זָכַ֞ר יֹואָ֣שׁ הַמֶּ֗לֶךְ הַחֶ֨סֶד֙ אֲשֶׁ֨ר עָשָׂ֜ה יְהֹויָדָ֤ע אָבִיו֙ עִמֹּ֔ו וַֽיַּהֲרֹ֖ג אֶת־בְּנֹ֑ו וּכְמֹותֹ֣ו אָמַ֔ר יֵ֥רֶא יְהוָ֖ה וְיִדְרֹֽשׁ׃ פ 
