node,ref,head_voc,text,category,sentence,link
871776,Eccl 8:15,שֶׁמֶשׁ,תַּ֣חַת הַשֶּׁ֔מֶשׁ,glob,וְשִׁבַּ֤חְתִּֽי אֲנִי֙ אֶת־הַשִּׂמְחָ֔ה אֲשֶׁ֨ר אֵֽין־טֹ֤וב לָֽאָדָם֙ תַּ֣חַת הַשֶּׁ֔מֶשׁ כִּ֛י אִם־לֶאֱכֹ֥ול וְלִשְׁתֹּ֖ות וְלִשְׂמֹ֑וחַ וְה֞וּא יִלְוֶ֣נּוּ בַעֲמָלֹ֗ו יְמֵ֥י חַיָּ֛יו אֲשֶׁר־נָֽתַן־לֹ֥ו הָאֱלֹהִ֖ים תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=8&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871792,Eccl 8:15,שֶׁמֶשׁ,תַּ֥חַת הַשָּֽׁמֶשׁ׃,glob,וְשִׁבַּ֤חְתִּֽי אֲנִי֙ אֶת־הַשִּׂמְחָ֔ה אֲשֶׁ֨ר אֵֽין־טֹ֤וב לָֽאָדָם֙ תַּ֣חַת הַשֶּׁ֔מֶשׁ כִּ֛י אִם־לֶאֱכֹ֥ול וְלִשְׁתֹּ֖ות וְלִשְׂמֹ֑וחַ וְה֞וּא יִלְוֶ֣נּוּ בַעֲמָלֹ֗ו יְמֵ֥י חַיָּ֛יו אֲשֶׁר־נָֽתַן־לֹ֥ו הָאֱלֹהִ֖ים תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=8&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871803,Eccl 8:16,אֶרֶץ,עַל־הָאָ֑רֶץ,glob,כַּאֲשֶׁ֨ר נָתַ֤תִּי אֶת־לִבִּי֙ לָדַ֣עַת חָכְמָ֔ה וְלִרְאֹות֙ אֶת־הָ֣עִנְיָ֔ן אֲשֶׁ֥ר נַעֲשָׂ֖ה עַל־הָאָ֑רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=8&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871820,Eccl 8:17,שֶׁמֶשׁ,תַֽחַת־הַשֶּׁ֔מֶשׁ,glob,וְרָאִיתִי֮ אֶת־כָּל־מַעֲשֵׂ֣ה הָאֱלֹהִים֒ כִּי֩ לֹ֨א יוּכַ֜ל הָאָדָ֗ם לִמְצֹוא֙ אֶת־הַֽמַּעֲשֶׂה֙ אֲשֶׁ֣ר נַעֲשָׂ֣ה תַֽחַת־הַשֶּׁ֔מֶשׁ בְּ֠שֶׁל אֲשֶׁ֨ר יַעֲמֹ֧ל הָאָדָ֛ם לְבַקֵּ֖שׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=8&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871877,Eccl 9:3,שֶׁמֶשׁ,תַּ֣חַת הַשֶּׁ֔מֶשׁ,glob,זֶ֣ה׀ רָ֗ע בְּכֹ֤ל אֲשֶֽׁר־נַעֲשָׂה֙ תַּ֣חַת הַשֶּׁ֔מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=9&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871933,Eccl 9:6,שֶׁמֶשׁ,תַּ֥חַת הַשָּֽׁמֶשׁ׃,glob,וְחֵ֨לֶק אֵין־לָהֶ֥ם עֹוד֙ לְעֹולָ֔ם בְּכֹ֥ל אֲשֶֽׁר־נַעֲשָׂ֖ה תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=9&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871965,Eccl 9:9,שֶׁמֶשׁ,תַּ֣חַת הַשֶּׁ֔מֶשׁ,glob,רְאֵ֨ה חַיִּ֜ים עִם־אִשָּׁ֣ה אֲשֶׁר־אָהַ֗בְתָּ כָּל־יְמֵי֙ חַיֵּ֣י הֶבְלֶ֔ךָ אֲשֶׁ֤ר נָֽתַן־לְךָ֙ תַּ֣חַת הַשֶּׁ֔מֶשׁ כֹּ֖ל יְמֵ֣י הֶבְלֶ֑ךָ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=9&verse=9&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871973,Eccl 9:9,שֶׁמֶשׁ,תַּ֥חַת הַשָּֽׁמֶשׁ׃,glob,כִּ֣י ה֤וּא חֶלְקְךָ֙ בַּֽחַיִּ֔ים וּבַעֲמָ֣לְךָ֔ אֲשֶׁר־אַתָּ֥ה עָמֵ֖ל תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=9&verse=9&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871992,Eccl 9:11,שֶׁמֶשׁ,תַֽחַת־הַשֶּׁ֗מֶשׁ,glob,שַׁ֜בְתִּי וְרָאֹ֣ה תַֽחַת־הַשֶּׁ֗מֶשׁ כִּ֣י לֹא֩ לַקַּלִּ֨ים הַמֵּרֹ֜וץ וְלֹ֧א לַגִּבֹּורִ֣ים הַמִּלְחָמָ֗ה וְ֠גַם לֹ֣א לַחֲכָמִ֥ים לֶ֨חֶם֙ וְגַ֨ם לֹ֤א לַנְּבֹנִים֙ עֹ֔שֶׁר וְגַ֛ם לֹ֥א לַיֹּדְעִ֖ים חֵ֑ן,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=9&verse=11&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872114,Eccl 10:3,דֶּרֶךְ,גַם־בַּדֶּ֛רֶךְ,glob,וְגַם־בַּדֶּ֛רֶךְ כְּשֶׁסָּכָ֥ל הֹלֵ֖ךְ לִבֹּ֣ו חָסֵ֑ר,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=10&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872139,Eccl 10:5,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,רָאִ֖יתִי תַּ֣חַת הַשָּׁ֑מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=10&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872508,Eccl 12:6,מַבּוּעַ,עַל־הַמַּבּ֔וּעַ,frame,וּזְכֹר֙ אֶת־בֹּ֣ורְאֶ֔יךָ בִּימֵ֖י בְּחוּרֹתֶ֑יךָ עַ֣ד אֲשֶׁ֤ר לֹא־יָבֹ֨אוּ֙ יְמֵ֣י הָֽרָעָ֔ה וְהִגִּ֣יעוּ שָׁנִ֔ים אֲשֶׁ֣ר תֹּאמַ֔ר עַ֠ד אֲשֶׁ֨ר לֹֽא־תֶחְשַׁ֤ךְ הַשֶּׁ֨מֶשׁ֙ וְהָאֹ֔ור וְהַיָּרֵ֖חַ וְהַכֹּוכָבִ֑ים וְשָׁ֥בוּ הֶעָבִ֖ים אַחַ֥ר הַגָּֽשֶׁם׃ עַ֣ד אֲשֶׁ֤ר לֹֽא־יֵרָתֵק֙ חֶ֣בֶל הַכֶּ֔סֶף וְתָרֻ֖ץ גֻּלַּ֣ת הַזָּהָ֑ב וְתִשָּׁ֤בֶר כַּד֙ עַל־הַמַּבּ֔וּעַ וְיָשֹׁ֧ב הֶעָפָ֛ר עַל־הָאָ֖רֶץ כְּשֶׁהָיָ֑ה וְהָר֣וּחַ תָּשׁ֔וּב אֶל־הָאֱלֹהִ֖ים אֲשֶׁ֥ר נְתָנָֽהּ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=12&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872512,Eccl 12:6,בֹּור,אֶל־הַבֹּֽור׃,frame,וְנָרֹ֥ץ הַגַּלְגַּ֖ל אֶל־הַבֹּֽור׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=12&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872634,Lam 1:3,מֵצַר,בֵּ֥ין הַמְּצָרִֽים׃ ס,frame,כָּל־רֹדְפֶ֥יהָ הִשִּׂיג֖וּהָ בֵּ֥ין הַמְּצָרִֽים׃ ס,https://shebanq.ancient-data.org/hebrew/text?book=Threni&chapter=1&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872868,Lam 1:19,עִיר,בָּעִ֣יר,glob,כֹּהֲנַ֥י וּזְקֵנַ֖י בָּעִ֣יר גָּוָ֑עוּ,https://shebanq.ancient-data.org/hebrew/text?book=Threni&chapter=1&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
872893,Lam 1:20,בַּיִת,בַּבַּ֥יִת,frame,בַּבַּ֥יִת כַּמָּֽוֶת׃ ס,https://shebanq.ancient-data.org/hebrew/text?book=Threni&chapter=1&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
873649,Lam 4:8,חוּץ,בַּחוּצֹ֑ות,glob,לֹ֥א נִכְּר֖וּ בַּחוּצֹ֑ות,https://shebanq.ancient-data.org/hebrew/text?book=Threni&chapter=4&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
873698,Lam 4:14,חוּץ,בַּֽחוּצֹ֔ות,glob,נָע֤וּ עִוְרִים֙ בַּֽחוּצֹ֔ות,https://shebanq.ancient-data.org/hebrew/text?book=Threni&chapter=4&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
873760,Lam 4:19,הַר,עַל־הֶהָרִ֣ים,glob,עַל־הֶהָרִ֣ים דְּלָקֻ֔נוּ,https://shebanq.ancient-data.org/hebrew/text?book=Threni&chapter=4&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
873762,Lam 4:19,מִדְבָּר,בַּמִּדְבָּ֖ר,glob,בַּמִּדְבָּ֖ר אָ֥רְבוּ לָֽנוּ׃ ס,https://shebanq.ancient-data.org/hebrew/text?book=Threni&chapter=4&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
875525,Esth 7:8,בַּיִת,בַּבָּ֑יִת,frame,הֲ֠גַם לִכְבֹּ֧ושׁ אֶת־הַמַּלְכָּ֛ה עִמִּ֖י בַּבָּ֑יִת,https://shebanq.ancient-data.org/hebrew/text?book=Esther&chapter=7&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
883006,Ezra 8:22,דֶּרֶךְ,בַּדָּ֑רֶךְ,frame,כִּ֣י בֹ֗שְׁתִּי לִשְׁאֹ֤ול מִן־הַמֶּ֨לֶךְ֙ חַ֣יִל וּפָרָשִׁ֔ים לְעָזְרֵ֥נוּ מֵאֹויֵ֖ב בַּדָּ֑רֶךְ,https://shebanq.ancient-data.org/hebrew/text?book=Esra&chapter=8&verse=22&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
883086,Ezra 8:31,דֶּרֶךְ,עַל־הַדָּֽרֶךְ׃,frame,וַיַּ֨צִּילֵ֔נוּ מִכַּ֥ף אֹויֵ֛ב וְאֹורֵ֖ב עַל־הַדָּֽרֶךְ׃,https://shebanq.ancient-data.org/hebrew/text?book=Esra&chapter=8&verse=31&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
886077,Neh 9:19,מִדְבָּר,בַּמִּדְבָּ֑ר,glob,וְאַתָּה֙ בְּרַחֲמֶ֣יךָ הָֽרַבִּ֔ים לֹ֥א עֲזַבְתָּ֖ם בַּמִּדְבָּ֑ר,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=9&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
886112,Neh 9:21,מִדְבָּר,בַּמִּדְבָּ֖ר,glob,וְאַרְבָּעִ֥ים שָׁנָ֛ה כִּלְכַּלְתָּ֥ם בַּמִּדְבָּ֖ר,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=9&verse=21&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
887276,Neh 13:21,חֹומָה,נֶ֣גֶד הַחֹומָ֔ה,imme,מַדּ֜וּעַ אַתֶּ֤ם לֵנִים֙ נֶ֣גֶד הַחֹומָ֔ה,https://shebanq.ancient-data.org/hebrew/text?book=Nehemia&chapter=13&verse=21&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
887433,1 Chr 1:10,אֶרֶץ,בָּאָֽרֶץ׃ ס,glob,ה֣וּא הֵחֵ֔ל לִהְיֹ֥ות גִּבֹּ֖ור בָּאָֽרֶץ׃ ס,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=1&verse=10&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
888473,1 Chr 5:9,מִזְרָח,לַמִּזְרָ֗ח,glob,וְלַמִּזְרָ֗ח יָשַׁב֙ עַד־לְבֹ֣וא מִדְבָּ֔רָה לְמִן־הַנָּהָ֖ר פְּרָ֑ת,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=5&verse=9&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
888861,1 Chr 6:47,בָּשָׁן,בַּבָּשָׁ֔ן,name,וְלִבְנֵ֣י אַהֲרֹ֗ן נָתְנוּ֙ אֶת־עָרֵ֣י הַמִּקְלָ֔ט אֶת־חֶבְרֹ֥ון וְאֶת־לִבְנָ֖ה וְאֶת־מִגְרָשֶׁ֑יהָ וְאֶת־יַתִּ֥ר וְאֶֽת־אֶשְׁתְּמֹ֖עַ וְאֶת־מִגְרָשֶֽׁיהָ׃ וְאֶת־חִילֵז֙ וְאֶת־מִגְרָשֶׁ֔יהָ אֶת־דְּבִ֖יר וְאֶת־מִגְרָשֶֽׁיהָ׃ וְאֶת־עָשָׁן֙ וְאֶת־מִגְרָשֶׁ֔יהָ וְאֶת־בֵּ֥ית שֶׁ֖מֶשׁ וְאֶת־מִגְרָשֶֽׁיהָ׃ ס וּמִמַּטֵּ֣ה בִנְיָמִ֗ן אֶת־גֶּ֤בַע וְאֶת־מִגְרָשֶׁ֨יהָ֙ וְאֶת־עָלֶ֣מֶת וְאֶת־מִגְרָשֶׁ֔יהָ וְאֶת־עֲנָתֹ֖ות וְאֶת־מִגְרָשֶׁ֑יהָ וְלִבְנֵ֨י קְהָ֜ת הַנֹּותָרִ֗ים מִמִּשְׁפַּ֣חַת הַמַּטֶּ֡ה מִֽ֠מַּחֲצִית מַטֵּ֨ה חֲצִ֧י מְנַשֶּׁ֛ה בַּגֹּורָ֖ל עָרִ֥ים עָֽשֶׂר׃ ס וְלִבְנֵ֨י גֵרְשֹׁ֜ום לְמִשְׁפְּחֹותָ֗ם מִמַּטֵּ֣ה יִ֠שָׂשכָר וּמִמַּטֵּ֨ה אָשֵׁ֜ר וּמִמַּטֵּ֣ה נַפְתָּלִ֗י וּמִמַּטֵּ֤ה מְנַשֶּׁה֙ בַּבָּשָׁ֔ן עָרִ֖ים שְׁלֹ֥שׁ עֶשְׂרֵֽה׃ ס לִבְנֵ֨י מְרָרִ֜י לְמִשְׁפְּחֹותָ֗ם מִמַּטֵּ֣ה רְ֠אוּבֵן וּֽמִמַּטֵּה־גָ֞ד וּמִמַּטֵּ֤ה זְבוּלֻן֙ בַּגֹּורָ֔ל עָרִ֖ים שְׁתֵּ֥ים עֶשְׂרֵֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=6&verse=47&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
889067,1 Chr 7:21,אֶרֶץ,בָּאָ֔רֶץ,glob,וַהֲרָג֗וּם אַנְשֵׁי־גַת֙ הַנֹּולָדִ֣ים בָּאָ֔רֶץ כִּ֣י יָרְד֔וּ לָקַ֖חַת אֶת־מִקְנֵיהֶֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=7&verse=21&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
889127,1 Chr 7:28,מִזְרָח,לַמִּזְרָ֣ח,glob,וְלַמִּזְרָ֣ח נַעֲרָ֔ן,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=7&verse=28&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
889130,1 Chr 7:28,מַעֲרָב,לַֽמַּעֲרָ֗ב,glob,וְלַֽמַּעֲרָ֗ב גֶּ֤זֶר וּבְנֹתֶ֨יהָ֙ וּשְׁכֶ֣ם וּבְנֹתֶ֔יהָ עַד־עַיָּ֖ה וּבְנֹתֶֽיהָ׃,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=7&verse=28&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
889792,1 Chr 10:12,אֵלָה,תַּ֤חַת הָאֵלָה֙,frame,וַיִּקְבְּר֨וּ אֶת־עַצְמֹותֵיהֶ֜ם תַּ֤חַת הָאֵלָה֙ בְּיָבֵ֔שׁ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=10&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
889967,1 Chr 11:13,אֶפֶס דַּמִּים,בַּפַּ֣ס דַּמִּ֗ים,name,הֽוּא־הָיָ֨ה עִם־דָּוִ֜יד בַּפַּ֣ס דַּמִּ֗ים,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=11&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
890102,1 Chr 11:22,בֹּור,בְּתֹ֥וךְ הַבֹּ֖ור,glob,בְּנָיָ֨ה בֶן־יְהֹויָדָ֧ע בֶּן־אִֽישׁ־חַ֛יִל רַב־פְּעָלִ֖ים מִֽן־קַבְצְאֵ֑ל ה֣וּא הִכָּ֗ה אֵ֣ת שְׁנֵ֤י אֲרִיאֵל֙ מֹואָ֔ב וְ֠הוּא יָרַ֞ד וְהִכָּ֧ה אֶֽת־הָאֲרִ֛י בְּתֹ֥וךְ הַבֹּ֖ור בְּיֹ֥ום הַשָּֽׁלֶג׃ וְהֽוּא־הִכָּה֩ אֶת־הָאִ֨ישׁ הַמִּצְרִ֜י אִ֥ישׁ מִדָּ֣ה׀ חָמֵ֣שׁ בָּאַמָּ֗ה,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=11&verse=22&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
890213,1 Chr 12:9,הַר,עַל־הֶהָרִ֖ים,glob,וְכִצְבָאיִ֥ם עַל־הֶהָרִ֖ים לְמַהֵֽר׃ ס,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=12&verse=9&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
892765,1 Chr 21:29,מִדְבָּר,בַמִּדְבָּ֛ר,glob,וּמִשְׁכַּ֣ן יְ֠הוָה אֲשֶׁר־עָשָׂ֨ה מֹשֶׁ֧ה בַמִּדְבָּ֛ר וּמִזְבַּ֥ח הָעֹולָ֖ה בָּעֵ֣ת הַהִ֑יא בַּבָּמָ֖ה בְּגִבְעֹֽון׃,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=21&verse=29&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
893969,1 Chr 27:29,שָׁרֹון,בַּשָּׁרֹ֔ון,name,וְעַל־הַבָּקָר֙ הָרֹעִ֣ים בַּשָּׁרֹ֔ון שִׁרְטַ֖י הַשָּׁרֹונִ֑י,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=27&verse=29&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
894420,1 Chr 29:15,אֶרֶץ,עַל־הָאָ֖רֶץ,glob,כַּצֵּ֧ל׀ יָמֵ֛ינוּ עַל־הָאָ֖רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_I&chapter=29&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
894621,2 Chr 1:3,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,כִּי־שָׁ֣ם הָיָ֗ה אֹ֤הֶל מֹועֵד֙ הָֽאֱלֹהִ֔ים אֲשֶׁ֥ר עָשָׂ֛ה מֹשֶׁ֥ה עֶֽבֶד־יְהוָ֖ה בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=1&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
894820,2 Chr 2:1,הַר,בָּהָ֑ר,glob,וַיִּסְפֹּ֨ר שְׁלֹמֹ֜ה שִׁבְעִ֥ים אֶ֨לֶף֙ אִ֣ישׁ סַבָּ֔ל וּשְׁמֹונִ֥ים אֶ֛לֶף אִ֖ישׁ חֹצֵ֣ב בָּהָ֑ר,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=2&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
895170,2 Chr 3:15,בַּיִת,לִפְנֵ֤י הַבַּ֨יִת֙,anap,וַיַּ֜עַשׂ לִפְנֵ֤י הַבַּ֨יִת֙ עַמּוּדִ֣ים שְׁנַ֔יִם,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=3&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
895310,2 Chr 4:7,הֵיכָל,בַּֽהֵיכָ֔ל,anap,וַיִּתֵּן֙ בַּֽהֵיכָ֔ל חָמֵ֥שׁ מִיָּמִ֖ין וְחָמֵ֥שׁ מִשְּׂמֹֽאול׃ ס,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=4&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
895321,2 Chr 4:8,הֵיכָל,בַּֽהֵיכָ֔ל,anap,וַיַּנַּח֙ בַּֽהֵיכָ֔ל חֲמִשָּׁ֥ה מִיָּמִ֖ין וַחֲמִשָּׁ֣ה מִשְּׂמֹ֑אול,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=4&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
895411,2 Chr 4:20,דְּבִיר,לִפְנֵ֥י הַדְּבִ֖יר,frame,וַיַּ֣עַשׂ שְׁלֹמֹ֔ה אֵ֚ת כָּל־הַכֵּלִ֔ים אֲשֶׁ֖ר בֵּ֣ית הָאֱלֹהִ֑ים וְאֵת֙ מִזְבַּ֣ח הַזָּהָ֔ב וְאֶת־הַשֻּׁלְחָנֹ֔ות וְאֶת־הַמְּנֹרֹ֞ות וְנֵרֹתֵיהֶ֗ם לְבַעֲרָ֧ם כַּמִּשְׁפָּ֛ט לִפְנֵ֥י הַדְּבִ֖יר זָהָ֥ב סָגֽוּר׃ וְהַפֶּ֧רַח וְהַנֵּרֹ֛ות וְהַמֶּלְקַחַ֖יִם זָהָ֑ב וְהַֽמְזַמְּרֹ֧ות וְהַמִּזְרָקֹ֛ות וְהַכַּפֹּ֥ות וְהַמַּחְתֹּ֖ות זָהָ֣ב סָג֑וּר וּפֶ֣תַח הַ֠בַּיִת דַּלְתֹותָ֨יו הַפְּנִימִיֹּ֜ות לְקֹ֣דֶשׁ הַקֳּדָשִׁ֗ים וְדַלְתֵ֥י הַבַּ֛יִת לַהֵיכָ֖ל זָהָֽב׃,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=4&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
895892,2 Chr 6:23,שָׁמַיִם,מִן־הַשָּׁמַ֗יִם,glob,וְאַתָּ֣ה׀ תִּשְׁמַ֣ע מִן־הַשָּׁמַ֗יִם,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=6&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
895931,2 Chr 6:25,שָׁמַיִם,מִן־הַשָּׁמַ֔יִם,glob,וְאַתָּה֙ תִּשְׁמַ֣ע מִן־הַשָּׁמַ֔יִם,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=6&verse=25&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
896103,2 Chr 6:35,שָׁמַיִם,מִן־הַשָּׁמַ֔יִם,glob,וְשָׁמַעְתָּ֙ מִן־הַשָּׁמַ֔יִם אֶת־תְּפִלָּתָ֖ם וְאֶת־תְּחִנָּתָ֑ם,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=6&verse=35&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
896246,2 Chr 7:3,רִצְפָה,עַל־הָרִֽצְפָה֙,frame,וַיִּכְרְעוּ֩ אַפַּ֨יִם אַ֤רְצָה עַל־הָרִֽצְפָה֙,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=7&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
896410,2 Chr 7:14,שָׁמַיִם,מִן־הַשָּׁמַ֔יִם,glob,וַאֲנִי֙ אֶשְׁמַ֣ע מִן־הַשָּׁמַ֔יִם,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=7&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
896569,2 Chr 8:4,מִדְבָּר,בַּמִּדְבָּ֑ר,glob,וַיִּ֥בֶן אֶת־תַּדְמֹ֖ר בַּמִּדְבָּ֑ר וְאֵת֙ כָּל־עָרֵ֣י הַֽמִּסְכְּנֹ֔ות אֲשֶׁ֥ר בָּנָ֖ה בַּחֲמָֽת׃,https://shebanq.ancient-data.org/hebrew/text?book=Chronica_II&chapter=8&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
